evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,2729.5,310625.75
0.05,2789.6666666666665,273209.0
0.05,702.0,50292.5
0.05,1809.8,164367.2
0.05,1577.0,101365.5
0.05,201.5,12851.5
0.051,87.0,259.0
0.051,371.5,2730.0
0.052,129.0,364.0
0.052,171.0,1491.0
0.052,69.0,96.0
0.053,358.0,8518.5
0.053,350.0,2034.0
0.053,263.0,10885.0
0.054,94.0,148.0
0.054,351.5,27064.0
0.054,274.0,1433.0
0.054,252.0,1300.0
0.056,874.0,25524.0
0.056,1322.0,42730.0
0.056,468.5,5889.5
0.057,737.0,35160.0
0.057,107.0,605.0
0.057,900.0,14034.0
0.057,522.0,23340.5
0.057,249.0,1275.0
0.058,663.5,13689.0
0.058,193.0,1126.5
0.059,596.0,12145.0
0.059,399.5,2646.5
0.059,64.0,104.0
0.059,394.0,7662.5
0.059,257.0,1160.0
0.06,760.0,14818.0
0.06,151.0,351.0
0.06,730.5,74782.5
0.061,544.0,2199.0
0.062,1752.25,121426.0
0.062,595.0,12983.0
0.062,1778.6666666666667,150839.33333333334
0.062,2373.0,178981.0
0.062,297.5,5753.5
0.062,967.4285714285714,79637.57142857143
0.063,1332.3333333333333,111894.33333333333
0.063,288.0,671.0
0.064,702.0,35720.0
0.064,560.0,11392.0
0.064,1788.0,115136.0
0.065,114.0,290.0
0.065,930.0,28030.0
0.065,348.0,4692.0
0.065,345.0,841.0
0.066,222.0,1292.0
0.066,127.0,395.0
0.067,211.0,3568.0
0.067,89.0,182.0
0.068,202.0,380.0
0.068,221.0,1959.0
0.068,288.0,1320.0
0.069,1117.0,78387.0
0.069,404.0,109932.0
0.069,99.0,268.5
0.07,499.0,6066.0
0.07,305.5,7453.5
0.071,500.0,3531.0
0.071,774.0,36539.0
0.072,2243.0,93315.0
0.073,1673.2,134017.4
0.073,559.0,25605.0
0.073,1584.25,102042.75
0.073,559.75,22069.75
0.073,465.0,15522.8
0.073,2165.5,215614.5
0.074,219.0,908.0
0.074,601.0,15702.0
0.074,93.0,186.0
0.075,72.0,85.0
0.076,622.0,39214.0
0.076,407.0,1706.0
0.077,1228.0,35623.0
0.077,3857.0,435720.0
0.077,2158.5,113299.5
0.078,297.0,3079.0
0.078,95.0,528.0
0.078,408.0,6615.0
0.079,3978.0,482587.0
0.079,89.0,468.0
0.079,113.0,138.0
0.079,109.0,461.0
0.079,165.0,792.0
0.08,815.0,4144.0
0.08,214.0,6592.5
0.081,83.0,148.0
0.081,110.0,326.0
0.081,1036.0,42987.0
0.082,420.0,27731.0
0.082,306.5,4543.5
0.083,441.0,12544.0
0.083,235.0,410.0
0.083,285.0,4490.5
0.084,689.5,14480.5
0.084,2346.0,273304.5
0.084,448.0,1659.0
0.084,893.0,44467.0
0.085,491.0,14958.0
0.085,1929.1666666666667,198053.0
0.085,748.0,27464.5
0.085,208.0,2223.0
0.085,2543.3333333333335,156164.66666666666
0.085,1334.75,131132.0
0.086,156.0,452.0
0.086,223.0,395.0
0.086,77.0,155.0
0.087,134.0,1555.0
0.087,96.0,151.0
0.087,530.5,8238.0
0.087,163.0,5906.0
0.088,84.0,302.0
0.088,122.0,175.0
0.089,181.0,365.0
0.09,212.0,3560.0
0.09,89.0,143.0
0.091,950.5,62786.5
0.092,169.0,631.0
0.092,295.0,1089.0
0.093,120.0,1027.0
0.093,490.0,15993.666666666666
0.094,79.0,100.0
0.094,185.0,1129.0
0.094,1081.0,27483.0
0.094,1485.5,101824.0
0.094,243.0,1287.0
0.095,132.0,580.0
0.095,705.5,6132.0
0.095,522.0,8003.0
0.096,248.0,524.0
0.096,2723.0,244853.0
0.097,1498.75,96871.0
0.097,1125.2,65014.4
0.097,2179.6666666666665,158636.33333333334
0.097,2590.0,217903.16666666666
0.097,1212.0,81470.0
0.097,907.0,50271.666666666664
0.098,65.0,274.0
0.099,3447.0,289461.0
0.1,189.5,2625.5
0.101,267.0,3367.0
0.101,445.0,19446.0
0.101,96.0,191.0
0.102,180.5,1180.0
0.103,83.0,101.0
0.103,148.0,214.0
0.104,186.0,455.0
0.104,408.5,5282.5
0.104,480.0,14818.0
0.105,186.0,322.0
0.105,446.0,10432.0
0.105,99.0,152.0
0.105,69.0,110.0
0.106,2043.0,191488.0
0.106,1180.0,59757.0
0.106,974.0,23931.0
0.107,1008.5,63136.5
0.107,249.0,2066.5
0.107,541.0,17067.0
0.107,2036.0,132755.5
0.108,881.0,43775.333333333336
0.108,1431.5,152505.5
0.108,488.6666666666667,15982.333333333334
0.108,1341.5,128022.75
0.108,568.25,26018.25
0.108,273.6666666666667,5243.666666666667
0.109,258.0,2446.0
0.11,924.0,46579.0
0.111,114.0,421.0
0.111,98.0,110.0
0.111,219.0,489.0
0.111,111.0,113.0
0.112,132.0,316.0
0.112,446.0,2427.0
0.113,275.0,1900.0
0.113,74.0,189.0
0.114,231.0,1646.0
0.114,621.0,96470.0
0.114,81.0,151.0
0.115,102.0,678.0
0.116,319.0,1023.0
0.116,777.0,26129.5
0.118,54.0,85.0
0.118,147.0,325.0
0.118,395.5,14511.5
0.118,1222.0,71594.0
0.118,80.0,169.0
0.119,1651.0,105995.0
0.119,137.0,148.0
0.12,243.0,6080.5
0.12,308.75,9632.25
0.12,648.2,27172.2
0.12,1271.6666666666667,41098.666666666664
0.12,1428.8,82493.0
0.121,151.75,2865.25
0.121,967.0,29926.0
0.122,119.0,399.0
0.123,110.0,190.0
0.123,196.5,1063.0
0.124,109.0,142.0
0.125,182.0,2104.0
0.126,178.5,748.5
0.127,64.0,159.0
0.127,90.0,152.0
0.127,213.0,2275.0
0.128,74.0,99.0
0.128,116.0,197.0
0.129,129.0,1478.0
0.129,204.0,583.0
0.13,106.0,832.0
0.131,132.0,266.0
0.131,848.5,48818.0
0.131,108.0,117.0
