evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,192.33333333333334,10743.666666666666
0.05,462.0,35407.0
0.05,150.5,6985.0
0.05,497.0,56328.0
0.051,524.0,52011.0
0.051,265.0,50681.0
0.051,174.0,4526.5
0.051,628.5,39634.5
0.051,748.5,83873.0
0.051,579.5,31427.5
0.052,494.0,77264.0
0.052,499.5,171867.5
0.052,500.0,83664.0
0.052,372.5,24298.5
0.053,407.6666666666667,70231.0
0.053,450.0,17481.0
0.053,340.0,33064.0
0.053,275.2,25469.0
0.054,646.0,52503.25
0.054,491.5,11036.0
0.054,217.0,13357.0
0.054,254.0,22528.0
0.054,778.0,65565.0
0.055,359.0,26316.5
0.055,628.0,52453.0
0.055,370.6666666666667,25541.666666666668
0.055,941.0,104269.0
0.055,532.5,63711.0
0.056,321.5,31312.0
0.056,457.3333333333333,43890.0
0.056,228.0,12500.0
0.056,498.0,115373.0
0.056,352.0,13443.0
0.057,1239.0,60793.0
0.057,729.0,44730.5
0.057,500.0,164572.0
0.058,330.0,19266.0
0.058,124.0,9616.0
0.059,216.0,7148.0
0.059,367.0,14466.0
0.059,202.0,12712.0
0.059,10.0,13.0
0.06,122.0,714.0
0.06,565.0,26236.0
0.06,372.0,17241.0
0.061,262.0,3596.0
0.061,395.0,67815.0
0.061,998.0,98947.0
0.062,498.0,21213.0
0.062,878.5,72441.75
0.062,520.3333333333334,64100.333333333336
0.062,486.5,30652.0
0.062,949.3333333333334,90765.0
0.062,978.0,76042.33333333333
0.063,127.5,2959.0
0.063,399.0,46916.5
0.063,997.0,134923.0
0.063,1000.0,231171.0
0.063,369.0,86453.0
0.063,219.0,8894.5
0.064,297.5,14706.0
0.064,466.5,91258.5
0.064,500.0,37851.0
0.064,327.0,25181.0
0.065,467.3333333333333,57525.666666666664
0.065,459.0,12097.0
0.066,360.0,51694.0
0.066,242.0,13207.0
0.066,366.0,14471.5
0.067,999.0,159809.0
0.067,472.0,65593.5
0.067,388.0,40424.0
0.067,201.0,7728.5
0.067,999.0,49258.0
0.067,500.0,40985.0
0.068,229.0,20222.0
0.068,526.0,28745.0
0.068,413.0,2685.0
0.068,284.5,11674.5
0.068,260.0,12378.0
0.069,342.5,56720.0
0.069,470.5,14268.5
0.069,718.0,68768.0
0.069,924.0,45862.0
0.069,465.0,33999.0
0.07,466.5,57680.5
0.07,999.0,101902.0
0.07,431.0,6174.0
0.071,387.0,24571.0
0.071,145.0,413.0
0.071,770.0,79587.0
0.071,177.0,421.0
0.071,471.5,12030.0
0.071,242.0,18239.0
0.072,138.0,4271.0
0.072,435.0,6264.0
0.072,62.0,2390.0
0.072,500.0,212233.0
0.072,351.0,36762.0
0.073,499.0,77724.0
0.073,570.6666666666666,24387.666666666668
0.073,591.5,37642.5
0.073,496.0,96602.0
0.073,352.0,45784.5
0.074,287.0,55758.0
0.074,999.5,186147.0
0.075,60.0,678.0
0.075,380.0,17374.0
0.075,354.4,18700.6
0.075,1472.0,129268.0
0.076,376.5,29681.5
0.076,748.5,86528.5
0.076,499.0,27602.0
0.076,570.0,47735.0
0.076,749.5,41533.0
0.077,505.0,69298.0
0.077,243.0,8457.0
0.077,455.0,60747.5
0.077,499.0,56225.0
0.077,363.0,2427.0
0.078,384.0,26487.0
0.078,499.0,172188.0
0.078,491.6666666666667,47770.333333333336
0.078,332.0,20233.0
0.079,1000.0,222435.0
0.08,399.5,24828.5
0.08,134.0,2414.0
0.08,499.0,65542.0
0.08,1075.0,131268.0
0.081,459.0,3397.6666666666665
0.081,470.0,20583.666666666668
0.081,498.0,130369.0
0.082,499.0,105039.0
0.082,410.0,95857.5
0.082,463.5,36224.0
0.082,500.0,100708.0
0.082,661.5,28029.0
0.082,522.0,79046.5
0.083,464.0,18422.5
0.083,584.0,31252.5
0.083,4.0,12.0
0.084,136.0,2132.0
0.084,433.0,33517.0
0.084,395.5,28649.5
0.084,384.0,12645.0
0.085,637.0,45689.0
0.085,421.0,26620.0
0.085,388.5,20492.0
0.085,999.0,97259.0
0.085,678.6666666666666,73196.33333333333
0.086,276.5,15675.5
0.086,714.0,45793.0
0.086,499.0,25704.0
0.086,298.0,43095.0
0.087,499.25,100082.75
0.087,499.0,93680.0
0.087,310.0,21534.0
0.087,1499.0,76307.0
0.087,497.0,52619.0
0.088,749.0,49072.5
0.088,298.5,20167.5
0.088,438.0,67308.0
0.088,284.0,15839.0
