evolution rate,length lived,species population time,population
0.143333,61,237,3
0.261248,113,679,6
0.061414,185,1143,6
0.159913,363,30091,82
0.205059,896,51396,57
0.093414,498,179148,359
0.07741,319,22759,71
0.055146,500,31291,62
0.064212,600,26761,44
0.134355,76,157,2
0.152623,813,69977,86
0.114015,299,5449,18
0.140334,164,38135,232
0.053195,320,54823,171
0.327842,118,166,1
0.283165,129,2805,21
0.207431,193,969,5
0.175005,105,223,2
0.374212,208,2821,13
0.173268,565,15319,27
0.196309,2249,140602,62
0.221126,283,3084,10
0.209793,1410,185671,131
0.119289,500,120885,241
0.155697,367,53461,145
0.194625,1000,158849,158
0.05042,999,109440,109
0.19697,316,8234,26
0.129572,499,27571,55
0.255203,164,346,2
0.079858,499,38912,77
0.149673,213,9644,45
0.098031,734,19794,26
0.178333,224,3441,15
0.38896,99,151,1
0.188303,500,32836,65
0.126087,499,10573,21
0.253259,207,3068,14
0.32924,83,259,3
0.207397,94,186,1
0.387325,149,1586,10
0.31502,66,98,1
0.148995,286,828,2
0.098595,999,43081,43
0.093502,500,142338,284
0.135123,1030,97067,94
0.13721,499,46328,92
0.060923,28,64,2
0.399052,147,681,4
0.398284,1051,40809,38
0.215679,2997,260457,86
0.251863,507,112840,222
0.208804,78,136,1
0.364866,89,97,1
0.32934,400,7832,19
0.324123,93,155,1
0.254981,146,945,6
0.163587,349,5454,15
0.113282,520,41553,79
0.211934,301,6968,23
0.292546,605,20606,34
0.125961,57,99,1
0.218943,154,1927,12
0.388992,122,465,3
0.265467,379,16557,43
0.151344,1310,126754,96
0.384921,24,40,1
0.148067,234,12763,54
0.199165,2878,206685,71
0.095616,499,31584,63
0.180763,90,99,1
0.110601,498,38742,77
0.064536,499,68172,136
0.093128,307,19820,64
0.05,498,14118,28
0.068221,146,1424,9
0.06202,500,41031,82
0.092508,72,891,12
0.067461,327,17456,53
0.128649,1499,104265,69
0.082415,499,35237,70
0.090355,499,41191,82
0.122605,161,12621,78
0.11882,499,69225,138
0.193011,1499,124222,82
0.171526,439,59615,135
0.125442,499,74732,149
0.07456,497,164326,330
0.060011,500,175735,351
0.175881,1030,91854,89
0.142934,594,16910,28
0.27347,356,20347,57
0.293668,182,2460,13
0.304287,537,58257,108
0.166883,89,176,1
0.243798,157,463,2
0.111139,634,32261,50
0.096842,116,2158,18
0.346239,253,1350,5
0.116894,111,346,3
0.340087,472,39735,84
0.116676,286,22820,79
0.10201,500,57313,114
0.073745,109,326,2
0.359352,79,383,4
0.391512,59,148,2
0.114731,499,34856,69
0.054782,500,31130,62
0.390332,44,73,1
0.136736,67,191,2
0.114702,273,10091,36
0.36124,111,326,2
0.083936,397,2040,5
0.192504,2316,186429,80
0.252799,575,33462,58
0.070674,153,607,3
0.209751,417,130715,313
0.280844,926,51126,55
0.052496,581,55234,95
0.105691,499,147489,295
0.053539,346,11131,32
0.085155,999,112450,112
0.225852,258,5831,22
0.084783,129,811,6
0.260409,653,117607,180
0.139921,71,6575,92
0.091974,497,36276,72
0.102039,999,77419,77
0.18533,91,159,1
0.302107,88,137,1
0.123392,112,213,1
0.221192,977,32457,33
0.287398,297,5443,18
0.375171,102,217,2
0.316396,106,141,1
0.395921,524,30380,57
0.348038,62,132,2
0.184751,81,201,2
0.18645,136,708,5
0.18636,93,294,3
0.208234,1607,127697,79
0.137308,499,17726,35
0.07848,500,75323,150
0.140122,498,87978,176
0.06558,348,57558,165
0.111068,303,7181,23
0.377491,12,16,1
0.150971,152,3736,24
0.079625,293,23839,81
0.073333,932,82936,88
0.05,1932,146618,75
0.07072,499,35421,70
0.355095,83,153,1
0.275206,269,1538,5
0.216195,60,99,1
0.351467,55,96,1
0.096667,465,42545,91
0.059422,449,74260,165
0.072488,221,1805,8
0.126045,54,96,1
0.351867,242,15012,62
0.06374,1000,109976,109
0.09762,498,52573,105
0.088403,500,89693,179
0.094377,499,94722,189
0.111115,499,17269,34
0.087966,499,126177,252
0.289282,1000,139957,139
0.098251,247,4911,19
0.165781,4001,481002,120
0.126779,773,33252,43
0.051354,494,30219,61
0.128041,182,5929,32
0.056597,560,71957,128
0.131248,499,27869,55
0.1602,214,547,2
0.11066,499,13945,27
0.060978,287,19619,68
0.085,498,115043,231
0.056904,366,26374,72
0.234443,1416,72659,51
0.399508,83,344,4
0.270609,110,220,2
0.222482,98,111,1
0.362875,485,91345,188
0.331845,500,14784,29
0.144264,380,12216,32
0.06303,499,33734,67
0.073333,548,55461,101
0.096191,76,3844,50
0.153598,499,30640,61
0.094652,117,12437,106
0.061367,499,39705,79
0.133519,391,18998,48
0.330784,125,1215,9
0.328677,79,188,2
0.294972,173,1395,8
0.24273,485,28621,59
0.394082,62,92,1
0.099365,1462,104959,71
0.382763,537,10783,20
0.273455,433,9733,22
0.126175,59,86,1
0.216374,239,1909,7
0.185888,309,8586,27
0.34246,424,25021,59
0.112017,501,33624,67
0.232883,534,64278,120
0.216954,165,391,2
0.260695,72,137,1
0.054166,499,26238,52
0.198985,646,41781,64
0.232166,714,32620,45
0.157386,236,1137,4
0.05515,653,35699,54
0.237259,712,29342,41
0.096667,181,5472,30
0.299305,96,148,1
0.384566,798,71306,89
0.300423,633,13089,20
0.318333,135,1541,11
0.327292,166,468,2
0.320546,939,121663,129
0.29726,502,18108,36
0.087083,338,28047,82
0.077889,999,54315,54
0.215061,813,107218,131
0.363024,333,4730,14
0.064148,194,7842,40
0.059337,499,20459,41
0.093558,528,41535,78
0.051102,255,18601,72
0.232522,637,16870,26
0.218674,2088,99120,47
0.200508,1854,100264,54
0.099526,601,30531,50
0.05,498,49830,100
0.116066,499,79298,158
0.054716,737,28496,38
