evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.051,499.0,265275.0
0.059,321.0,28339.0
0.062,997.0,147044.0
0.063,308.0,20422.0
0.07,504.0,61394.0
0.072,81.0,2660.0
0.082,361.0,37300.0
0.085,499.0,51166.0
0.088,863.0,50198.0
0.089,1111.0,156237.0
0.099,279.0,18968.0
0.1,499.0,118894.0
0.102,498.0,50108.0
0.104,499.0,29919.0
0.111,499.0,61686.0
0.112,674.0,57972.0
0.117,499.0,41359.0
0.12,593.0,101704.0
0.134,411.0,82578.0
0.138,500.0,21413.0
0.141,455.0,35591.0
0.143,498.0,34560.0
0.147,499.0,43520.0
0.149,998.0,239919.0
0.152,532.0,54274.0
0.154,999.0,78612.0
0.157,498.5,119414.5
0.162,887.0,53593.0
0.163,124.0,260.0
0.165,96.0,152.0
0.166,168.0,5414.0
0.168,89.0,287.0
0.169,745.0,177392.0
0.176,259.0,43344.0
0.183,334.0,3123.0
0.187,1024.0,166596.0
0.199,2499.0,329893.0
0.206,123.0,603.0
0.221,521.0,19510.0
0.238,543.0,31438.0
0.249,573.0,11698.0
0.254,1519.0,99103.0
0.267,1275.0,117766.0
0.272,118.0,586.0
0.285,236.0,1715.0
0.29,102.0,544.0
0.299,179.5,940.0
0.3,107.0,340.0
0.301,709.0,35238.0
0.306,357.0,10441.0
0.315,63.0,100.0
0.326,343.0,6497.0
0.336,414.0,10526.0
0.337,162.0,1120.0
0.339,99.0,492.0
0.342,50.0,142.0
0.356,91.0,140.0
0.361,96.0,159.0
0.366,420.0,9672.0
0.368,321.0,28872.0
0.369,57.0,136.0
0.37,453.0,47100.0
0.371,477.0,82391.0
0.378,280.0,15640.0
0.392,127.0,744.0
0.393,81.0,363.0
0.397,93.0,246.0
