evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,365.0,51177.0
0.051,691.5,63149.5
0.053,636.8,93936.2
0.054,410.5,53559.5
0.055,772.5,91440.0
0.056,747.5,75830.0
0.057,327.3333333333333,17849.333333333332
0.058,499.0,117085.0
0.059,188.0,10398.0
0.06,497.0,127554.0
0.061,348.0,39475.333333333336
0.062,244.0,9175.0
0.063,939.0,67506.0
0.064,522.4,38710.8
0.065,465.3333333333333,54315.666666666664
0.066,454.0,14256.0
0.067,548.5,76191.5
0.068,453.6666666666667,18661.0
0.069,531.75,89505.25
0.07,523.0,34464.5
0.071,578.8,41037.4
0.072,436.0,46775.0
0.073,428.0,84946.0
0.075,499.0,52555.0
0.077,499.0,31758.5
0.078,451.0,29914.5
0.079,998.0,176656.5
0.08,406.3333333333333,92144.33333333333
0.081,887.6666666666666,76348.66666666667
0.083,411.5,48572.0
0.084,354.0,50127.5
0.085,935.0,45481.0
0.086,388.75,27149.0
0.087,500.0,43863.0
0.088,454.0,36622.5
0.089,267.0,29120.0
0.09,299.5,67877.25
0.091,533.6666666666666,93957.33333333333
0.092,196.0,54647.0
0.093,469.6666666666667,62909.0
0.095,473.4,33530.8
0.096,409.0,31035.0
0.098,304.0,21286.0
0.099,385.5,8798.5
0.1,650.0,55838.0
0.102,133.66666666666666,3987.3333333333335
0.103,628.0,47025.333333333336
0.105,499.0,109172.0
0.106,360.3333333333333,24552.666666666668
0.108,522.8,39224.4
0.11,986.0,93768.66666666667
0.111,999.0,67121.0
0.112,499.0,172728.0
0.113,378.0,24132.0
0.114,227.5,20865.0
0.115,384.75,43724.75
0.116,350.6666666666667,66995.0
0.117,380.3333333333333,63475.0
0.119,863.0,36379.0
0.12,352.0,33484.0
0.121,867.0,40557.0
0.122,580.0,70026.0
0.123,378.0,13183.0
0.124,319.0,20809.5
0.125,185.66666666666666,12126.666666666666
0.127,284.0,14316.5
0.128,505.0,42447.25
0.129,370.0,30755.0
0.13,344.0,43691.0
0.131,298.0,21715.0
0.132,92.0,159.0
0.133,999.0,95723.5
0.134,1249.5,148075.0
0.135,624.25,112996.5
0.136,1250.0,251156.5
0.137,499.0,19580.0
0.138,499.0,56667.0
0.139,498.5,123497.0
0.14,361.0,17976.0
0.141,256.5,4702.0
0.142,706.0,45370.0
0.143,443.0,103768.0
0.144,533.0,23713.0
0.145,153.0,4883.0
0.146,418.5,22477.5
0.147,869.5,42529.0
0.148,499.0,146374.0
0.149,371.0,14857.0
0.15,757.0,74881.66666666667
0.151,553.0,57256.0
0.152,499.5,44335.0
0.153,499.0,82708.5
0.154,498.0,49095.0
0.155,410.0,41145.333333333336
0.156,602.0,31040.0
0.161,171.5,6237.5
0.163,499.0,44565.0
0.164,1499.0,250912.0
0.167,283.5,31762.5
0.168,219.0,18132.0
0.17,196.0,5581.0
0.171,283.0,18345.0
0.173,250.0,2557.0
0.175,524.0,133581.0
0.177,1235.0,122432.0
0.178,850.0,127072.66666666667
0.179,265.0,2277.0
0.181,499.0,35147.0
0.182,139.0,422.0
0.183,179.5,9681.0
0.184,1535.0,333147.0
0.185,1230.0,88760.0
0.186,701.5,49316.0
0.187,537.0,75265.0
0.189,499.0,32811.0
0.195,594.3333333333334,38091.333333333336
0.196,1164.0,134303.0
0.197,1282.0,167776.0
0.198,313.0,18338.0
0.2,58.0,170.5
0.202,273.0,7094.0
0.203,499.0,41846.0
0.205,458.0,21579.5
0.206,1487.5,96407.5
0.209,1500.0,150352.0
0.211,190.0,17847.5
0.214,586.0,17925.0
0.215,368.0,14116.0
0.219,500.5,26829.0
0.22,1000.0,75957.0
0.225,528.0,20067.0
0.228,672.0,29400.666666666668
0.229,499.0,77649.0
0.23,372.0,46026.5
0.231,1498.0,270616.0
0.233,497.0,107664.0
0.235,515.0,42255.0
0.236,301.0,8409.0
0.242,98.0,199.0
0.244,1000.0,235731.0
0.246,1303.6666666666667,92547.33333333333
0.247,524.3333333333334,57281.0
0.248,222.0,11830.0
0.255,61.0,87.0
0.258,394.0,21108.0
0.259,131.0,1107.0
0.26,460.0,37665.0
0.261,483.0,45973.0
0.263,775.0,107611.0
0.266,267.0,6311.0
0.27,104.0,325.0
0.271,143.0,2177.0
0.274,1735.0,249698.0
0.275,290.0,53957.5
0.283,219.0,5999.0
0.284,230.0,2052.0
0.286,501.0,58572.0
0.291,70.0,95.0
0.292,128.0,457.0
0.298,95.0,297.0
0.301,74.0,181.0
0.304,73.0,135.0
0.306,94.0,105.0
0.307,98.0,310.0
0.309,289.0,1746.0
0.311,745.5,44677.5
0.316,207.0,1104.0
0.318,83.0,203.0
0.319,950.0,30139.0
0.324,98.0,318.0
0.325,233.0,17525.0
0.328,88.0,146.0
0.329,849.5,74677.5
0.333,361.0,23470.0
0.334,173.0,1251.0
0.335,41.0,68.0
0.339,92.0,158.0
0.34,277.6666666666667,5799.666666666667
0.342,111.0,362.0
0.344,558.0,84884.5
0.345,107.0,211.0
0.347,66.0,77.0
0.348,794.0,112646.0
0.356,66.0,206.0
0.358,416.0,55371.5
0.367,296.0,7421.0
0.368,80.0,142.0
0.384,325.0,5424.0
0.39,78.0,206.0
0.391,500.0,96792.0
