evolution rate,length lived,species population time,population
0.353333,59,146,2
0.19,63,126,2
0.33,72,461,6
0.376667,83,238,2
0.05,86,771,8
0.283333,86,373,4
0.085,87,645,7
0.365,90,234,2
0.318333,93,240,2
0.26,106,1679,15
0.388333,123,263,2
0.166667,135,609,4
0.248333,141,3518,24
0.143333,171,1082,6
0.213333,218,1293,5
0.12,311,3032,9
0.131667,498,8752,17
0.073333,501,23617,47
0.108333,501,54748,109
0.263631,90,1255,13
0.171655,89,2990,33
0.389065,89,736,8
0.381256,88,957,10
0.386095,87,1709,19
0.219579,86,313,3
