frame,avg evo,population
0,0.21916666666666668,30
100,0.085,331
100,0.11,106,32.02%
100,0.09,177,53.47%
200,0.085,127
200,0.11,27,21.26%
200,0.09,93,73.23%
300,0.085,191
300,0.09,105,54.97%
300,0.11,60,31.41%
400,0.085,143
400,0.11,53,37.06%
400,0.09,79,55.24%
500,0.085,155
500,0.09,93,60.00%
500,0.11,42,27.10%
600,0.16908698751804319,267
600,0.18,86,32.21%
600,0.17,180,67.42%
700,0.16908698751804319,158
700,0.18,40,25.32%
700,0.17,95,60.13%
800,0.08113776047188832,23
800,0.08,13,56.52%
800,0.17,8,34.78%
900,0.16908698751804319,43
900,0.17,21,48.84%
900,0.18,20,46.51%
1000,0.17564371980948984,90
1000,0.17,31,34.44%
1000,0.18,50,55.56%
1100,0.17564371980948984,79
1100,0.06,25,31.65%
1100,0.18,49,62.03%
1200,0.17564371980948984,15
1200,0.18,7,46.67%
1200,0.06,7,46.67%
1300,0.17564371980948984,103
1300,0.18,74,71.84%
1400,0.17564371980948984,393
1400,0.18,197,50.13%
1400,0.28,117,29.77%
1500,0.17564371980948984,592
1500,0.28,224,37.84%
1500,0.18,302,51.01%
1600,0.17564371980948984,632
1600,0.28,281,44.46%
1600,0.18,350,55.38%
1700,0.17564371980948984,553
1700,0.28,261,47.20%
1700,0.18,290,52.44%
1800,0.17564371980948984,327
1800,0.28,153,46.79%
1800,0.18,173,52.91%
1900,0.17564371980948984,59
1900,0.18,34,57.63%
1900,0.28,24,40.68%
2000,0.17564371980948984,62
2000,0.18,38,61.29%
2000,0.28,23,37.10%
2100,0.17564371980948984,54
2100,0.28,17,31.48%
2100,0.18,36,66.67%
2200,0.17564371980948984,73
2200,0.28,25,34.25%
2200,0.18,47,64.38%
2300,0.17564371980948984,75
2300,0.28,33,44.00%
2300,0.18,41,54.67%
2400,0.17564371980948984,62
2400,0.28,23,37.10%
2400,0.18,38,61.29%
2500,0.17564371980948984,54
2500,0.28,13,24.07%
2500,0.18,40,74.07%
2600,0.17564371980948984,112
2600,0.13,32,28.57%
2600,0.18,59,52.68%
2700,0.15452888321608071,174
2700,0.13,87,50.00%
2700,0.18,87,50.00%
2800,0.17564371980948984,131
2800,0.13,58,44.27%
2800,0.18,71,54.20%
2900,0.17564371980948984,77
2900,0.13,36,46.75%
2900,0.18,41,53.25%
3000,0.17564371980948984,96
3000,0.13,44,45.83%
3000,0.18,50,52.08%
