timestamp,interval_seconds
1770866943.959030,0.251299
1770866944.392062,0.433242
1770866944.620611,0.228541
1770866945.349468,0.728808
1770866945.876633,0.527203
1770866946.251536,0.374803
1770866946.731394,0.479956
1770866947.107433,0.376040
1770866947.676802,0.569295
1770866948.547003,0.870268
1770866949.630357,1.083325
1770866949.952569,0.322220
1770866950.347056,0.394490
1770866950.737081,0.390017
1770866951.134190,0.397052
1770866951.792309,0.658090
1770866952.599785,0.807536
1770866954.173670,1.573818
