evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,543.3333333333334,37926.666666666664
0.05,325.6666666666667,21387.0
0.05,645.0,60247.0
0.05,116.0,7820.0
0.051,571.0,55847.0
0.051,468.0,28518.0
0.051,1876.0,122561.0
0.052,499.0,33847.0
0.052,498.0,53502.0
0.052,499.0,25438.0
0.052,257.5,13071.0
0.053,364.6666666666667,25442.0
0.053,288.0,19710.0
0.053,499.0,43498.0
0.053,238.0,13199.0
0.054,499.0,62723.0
0.054,170.0,8147.0
0.054,343.5,18848.0
0.054,520.0,129569.0
0.055,664.0,38222.0
0.055,692.3333333333334,184882.0
0.056,999.0,84208.0
0.056,71.0,1338.0
0.056,303.0,121367.0
0.056,500.0,125853.0
0.057,240.0,26022.0
0.057,527.0,46021.0
0.057,214.0,16997.0
0.057,499.0,24622.0
0.058,353.0,73405.0
0.058,383.5,35179.5
0.058,282.5,24944.5
0.058,499.0,31315.0
0.058,923.0,164998.0
0.059,499.0,23739.0
0.059,999.0,120908.0
0.059,233.0,14076.0
0.06,306.5,20456.5
0.06,568.0,39829.0
0.061,350.0,11213.0
0.061,276.0,9217.0
0.061,419.0,18450.333333333332
0.062,331.0,5846.0
0.062,499.0,123437.0
0.062,384.0,31567.5
0.062,382.0,11345.0
0.062,499.0,44686.0
0.063,202.0,17295.0
0.063,551.5,40311.0
0.063,945.0,66423.0
0.064,490.0,87174.5
0.064,81.0,801.0
0.064,426.0,111125.0
0.064,374.0,17420.0
0.065,267.5,45385.5
0.065,439.5,35364.0
0.065,499.0,131855.0
0.066,701.0,49698.0
0.067,500.0,88397.0
0.067,380.0,23114.0
0.067,94.0,8852.0
0.068,681.0,157210.5
0.068,601.0,38424.0
0.069,373.0,18128.0
0.069,499.0,76903.0
0.069,173.0,395.0
0.07,999.0,99455.0
0.07,500.0,101424.0
0.07,537.0,23397.0
0.071,499.0,27951.0
0.071,499.0,32445.0
0.072,490.0,194011.0
0.072,290.0,4937.0
0.073,278.0,29517.5
0.073,697.5,66240.5
0.073,289.0,18995.0
0.073,637.0,68826.0
0.073,175.0,9662.0
0.073,791.2,92770.8
0.074,499.0,40964.0
0.074,101.0,1987.0
0.074,216.0,12248.0
0.075,1473.0,205892.0
0.075,499.0,83729.0
0.076,999.0,74043.0
0.076,377.0,27213.0
0.076,600.5,43295.0
0.077,499.0,42617.0
0.077,449.0,55603.5
0.077,442.0,37446.0
0.078,396.0,126512.5
0.079,623.5,70237.0
0.079,499.0,128451.0
0.079,499.0,19834.0
0.08,392.5,39221.5
0.08,1499.0,341992.0
0.08,278.0,18960.0
0.08,543.0,20082.0
0.08,1057.0,59762.0
0.081,443.0,123546.5
0.081,489.5,22005.0
0.081,332.0,15752.0
0.082,500.0,104096.0
0.082,505.0,43363.0
0.083,423.0,8441.0
0.083,520.0,36244.666666666664
0.083,776.5,126687.0
0.084,619.0,26232.0
0.084,496.5,37885.0
0.084,499.5,70654.5
0.085,762.5,53822.5
0.085,499.0,224036.0
0.085,292.5,17895.0
0.086,76.0,10688.0
0.086,330.3333333333333,30236.333333333332
0.086,158.0,15377.0
0.086,499.0,138268.0
0.087,500.0,90332.0
0.087,168.5,10483.5
0.087,436.5,39087.0
0.087,280.0,3983.0
0.087,491.6666666666667,78712.66666666667
0.088,499.0,44356.0
0.088,500.0,68780.0
0.088,669.0,22906.0
0.089,671.0,30339.0
0.089,534.0,49286.5
0.09,280.0,23022.0
0.091,499.0,57522.0
0.091,349.0,15717.0
0.091,461.5,127828.0
0.092,423.0,24469.0
0.092,348.0,26463.0
0.092,411.5,57119.0
0.093,1485.0,90484.0
0.093,437.0,24710.0
0.093,499.0,50486.0
0.094,499.0,168648.0
0.094,627.0,47362.333333333336
0.094,998.0,200835.0
0.095,203.0,4344.0
0.095,395.5,24199.5
0.095,499.0,46808.0
0.095,244.0,14542.0
0.096,500.0,145325.0
0.096,364.5,23319.0
0.096,463.0,23187.0
0.097,596.0,102906.0
0.097,585.0,31994.0
0.097,440.5,22015.0
0.097,304.0,5762.0
0.098,499.0,55046.0
0.098,499.0,57073.0
0.098,499.0,79974.0
0.099,498.0,69881.0
0.099,404.0,21914.0
0.099,478.0,49407.0
0.1,498.0,54859.0
0.1,323.0,31105.0
0.1,498.0,14113.0
0.1,999.0,60852.0
0.101,618.6666666666666,55061.0
0.101,998.0,89668.0
0.102,413.0,37770.5
0.102,172.0,7910.5
0.102,499.0,47083.0
0.103,539.0,52976.0
0.103,212.0,16477.5
0.103,499.0,113851.0
0.103,356.0,7752.0
0.104,499.0,97871.0
0.105,361.0,39245.333333333336
0.105,608.0,36543.0
0.106,385.0,11669.0
0.107,278.0,26649.5
0.107,297.0,2135.0
0.107,292.0,8689.0
0.107,569.0,40883.333333333336
0.107,491.0,28312.5
0.108,256.0,12803.0
0.108,991.0,84709.0
0.108,791.6666666666666,77194.0
0.108,678.0,132476.0
