evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,1168.0,53712.0
0.05,1026.5,60273.5
0.05,1286.0,87094.0
0.05,358.0,29942.0
0.05,738.25,52896.25
0.05,633.0,57877.0
0.05,1163.0,72209.0
0.05,88.0,130.0
0.05,780.0,68152.0
0.05,1464.0,18153.0
0.05,1063.0,71426.0
0.05,1369.0,94960.0
0.05,1322.0,116208.5
0.05,1432.0,54430.0
0.05,90.0,93.0
0.05,697.0,32827.0
0.05,2165.0,107236.0
0.05,681.0,59199.0
0.05,980.0,55620.0
0.05,944.3333333333334,54758.666666666664
0.05,686.0,18593.0
0.05,979.5,57948.0
0.05,1113.0,70472.0
0.05,1046.5,58211.5
0.05,1035.0,50752.5
0.05,1371.0,52658.0
0.05,918.0,70596.0
0.05,2149.0,227323.0
0.05,827.0,6226.0
0.05,562.5,30571.5
0.05,736.0,11609.0
0.05,1368.5,85511.0
0.05,712.0,57289.0
0.05,817.0,7875.0
0.05,350.0,9562.5
0.05,204.0,4408.0
0.05,1100.0,71020.0
0.05,490.0,11385.0
0.05,678.0,4000.0
0.05,1382.0,85589.0
0.05,2290.0,150219.0
0.05,717.5,45601.0
0.05,1457.0,61356.0
0.05,944.0,78679.0
0.05,410.0,5274.0
0.05,894.0,18495.0
0.05,132.0,2177.0
0.05,802.0,69157.0
0.05,1465.0,63424.0
0.05,1465.0,86862.0
0.05,783.0,75065.0
0.05,562.5,17571.5
0.05,627.0,66599.0
0.05,1205.0,69611.0
0.05,822.5,66175.25
0.05,75.0,1026.0
0.05,834.0,54769.666666666664
0.05,1511.0,105680.0
0.05,342.0,8215.0
0.05,307.3333333333333,9104.666666666666
0.05,135.0,156.0
0.05,711.0,14630.0
0.051,97.0,103.0
0.051,81.0,154.0
0.051,780.0,49561.0
0.051,105.0,129.0
0.051,368.0,5113.0
0.051,357.0,1581.0
0.051,712.5,42622.5
0.051,417.0,1143.0
0.051,1060.0,27448.0
0.051,644.0,28534.0
0.051,159.0,194.0
0.051,267.0,328.0
0.052,438.0,19582.0
0.052,197.0,594.0
0.052,749.0,11887.0
0.052,76.0,85.0
0.052,377.0,13198.0
0.052,121.0,436.0
0.052,107.0,198.0
0.052,372.0,8201.0
0.052,552.0,21211.0
0.052,251.0,296.0
0.052,267.0,1436.0
0.052,146.0,301.0
0.052,274.0,5898.0
0.052,518.5,20228.5
0.052,244.0,689.0
0.052,780.0,10690.0
0.052,83.0,100.0
0.052,281.0,4679.0
0.053,444.0,8143.0
0.053,67.0,85.0
0.053,137.0,804.0
0.053,679.0,9981.0
0.053,244.0,308.0
0.053,289.0,9235.0
0.053,134.0,187.0
0.053,935.0,24831.0
0.053,111.0,163.0
0.053,344.0,396.0
0.053,411.0,16004.0
0.053,98.0,165.0
0.053,761.0,16917.0
0.053,775.0,32518.0
0.054,780.0,198014.0
0.054,134.0,157.0
0.054,446.0,13173.0
0.054,888.0,50891.0
0.054,805.0,8609.0
0.054,143.5,172.0
0.054,127.0,135.0
0.054,210.0,289.0
0.054,95.0,100.0
0.054,175.5,276.0
0.054,85.0,103.0
0.054,1012.0,85058.0
0.054,210.0,289.0
0.054,120.0,423.0
0.054,301.0,529.0
0.054,274.0,338.0
0.054,479.0,13565.0
0.054,728.0,61280.0
0.054,93.0,149.0
0.054,83.0,94.0
0.054,550.0,3507.0
0.054,90.0,101.0
0.055,780.0,58663.0
0.055,265.0,518.0
0.055,375.0,820.0
0.055,780.0,60097.0
0.055,98.0,103.0
0.055,737.0,25963.5
0.055,348.0,8645.0
0.055,780.0,6343.0
0.055,157.0,284.0
0.055,780.0,29114.0
0.055,126.0,180.0
0.055,780.0,16851.0
0.055,760.0,15311.0
0.055,744.0,50811.0
0.056,109.0,143.0
0.056,274.0,19151.0
0.056,87.0,112.0
0.056,88.0,99.0
0.056,765.0,38267.0
0.056,732.0,8698.0
0.056,408.5,11239.5
0.056,143.0,202.0
0.056,580.0,8210.0
0.056,1560.0,123258.0
0.056,307.0,22845.0
0.056,162.0,224.0
0.056,746.5,24307.5
0.057,344.0,2277.0
0.057,780.0,68248.0
0.057,362.0,8851.0
0.057,182.0,187.0
0.057,283.0,1280.0
0.057,304.0,6834.0
0.057,99.0,110.0
0.057,467.0,26180.0
0.057,362.0,7145.0
0.057,170.0,199.0
0.057,779.0,16360.0
0.057,272.0,893.0
0.057,352.0,3018.0
0.057,804.0,51254.0
0.058,768.0,37718.0
0.058,96.0,151.0
0.058,245.0,1762.0
0.058,137.0,156.0
0.058,346.0,9360.0
0.058,370.0,21116.0
0.058,96.0,237.0
0.058,569.0,38481.0
0.058,557.0,4648.0
0.058,477.0,1092.0
0.058,134.0,505.0
0.058,135.0,161.0
0.058,510.0,24710.5
0.058,780.0,108052.0
0.058,177.0,848.0
0.058,173.0,213.0
0.058,145.0,433.0
0.058,75.0,80.0
0.058,576.0,2136.0
0.059,592.0,17143.0
0.059,113.0,124.0
0.059,142.0,160.0
0.059,71.0,107.0
0.059,107.0,110.0
0.059,96.0,100.0
0.059,219.0,414.0
0.059,169.0,201.0
0.059,74.0,83.0
0.059,172.0,556.0
0.059,780.0,50975.0
0.059,127.0,145.0
0.059,89.0,212.0
0.059,123.0,193.0
0.059,146.0,425.0
0.059,120.0,1876.0
0.059,780.0,51634.0
0.059,372.0,487.0
0.059,340.0,420.0
0.06,237.0,743.0
0.06,725.0,5518.0
0.06,86.0,99.0
0.06,363.0,2791.0
0.06,92.0,98.0
0.06,91.0,94.0
0.06,116.0,144.0
0.06,780.0,164224.0
0.06,419.0,7875.0
0.06,164.0,206.0
0.06,779.0,30465.0
0.06,780.0,94060.0
0.06,98.0,114.0
0.06,157.0,272.0
0.06,455.5,11923.0
0.06,727.0,31481.0
0.06,977.0,48642.0
0.06,162.0,690.0
0.06,282.0,724.0
0.06,124.5,146.0
0.061,615.0,28907.0
0.061,780.0,49584.0
0.061,94.0,97.0
0.061,779.0,44055.0
0.061,138.0,158.0
0.061,264.0,2652.5
0.061,95.0,100.0
0.061,296.0,729.0
0.061,164.5,786.5
0.061,768.0,19886.0
0.061,599.5,35769.5
0.061,165.0,482.0
0.061,105.0,106.0
0.061,631.0,39762.0
0.061,781.0,34551.0
0.061,103.0,231.0
0.061,780.0,58673.0
0.061,198.0,508.0
0.061,75.0,108.0
0.061,779.0,92860.0
0.061,459.0,4700.0
0.062,331.5,2046.0
0.062,1014.0,59754.5
0.062,588.0,44637.0
0.062,784.5,60173.5
0.062,1176.0,53061.0
0.062,476.0,2924.0
0.062,237.0,5334.0
0.062,466.0,4950.0
0.062,299.0,26381.0
0.062,590.0,24718.0
0.062,927.5,20897.5
0.062,430.0,16814.0
0.062,813.0,37075.5
0.062,617.5,46549.5
0.062,883.0,101673.0
0.062,683.5,51408.0
0.062,1113.3333333333333,67815.0
0.062,559.5,7158.0
0.062,1179.0,56694.0
0.062,1040.5,51516.0
0.062,1465.0,46145.0
0.062,641.25,26418.5
0.062,1272.0,77777.0
0.062,1370.0,86599.0
0.062,122.0,2250.0
0.062,684.0,49815.0
0.062,775.5,46776.5
0.062,1005.0,74826.0
0.062,946.0,53200.75
0.062,1272.0,72647.0
0.062,950.0,62922.0
0.062,1002.0,75159.0
0.062,780.0,165687.0
0.062,1177.0,24192.0
0.062,924.5,56314.0
0.062,686.0,27443.0
0.062,671.0,26384.0
0.062,293.0,3125.0
0.062,573.0,16038.0
0.062,1387.0,119088.0
0.062,1654.5,59483.0
0.062,887.6,55608.6
0.062,306.0,15400.0
