evolution rate,length lived,species population time,population
0.306667,50,131,2
0.29521,145,793,5
0.137281,54,97,1
0.264448,249,5161,20
0.144805,356,10602,29
0.268955,423,27725,65
0.180246,696,59271,85
0.267125,644,28284,43
0.176156,93,738,7
0.065073,705,31147,44
0.081139,417,43413,104
0.381754,77,130,1
0.301779,220,2672,12
0.270154,89,147,1
0.229,98,403,4
0.362958,68,96,1
0.393227,120,161,1
0.188884,467,77987,166
0.096809,474,41167,86
0.062648,472,35061,74
0.180546,111,324,2
0.138629,574,48763,84
0.077066,995,138629,139
0.061174,523,152233,291
0.086,1513,261992,173
0.065903,999,58155,58
0.060284,999,69530,69
0.109041,999,71736,71
0.057889,896,22553,25
0.168758,1294,70464,54
0.195068,88,111,1
0.139622,585,105872,180
0.255716,91,151,1
0.105946,685,13694,19
0.192482,1921,146894,76
0.192816,996,93940,94
0.08409,663,47094,71
0.050378,1078,103029,95
0.073852,1000,157966,157
0.130353,1914,209277,109
0.136453,283,15294,54
0.152354,520,15452,29
0.090098,468,22103,47
0.139137,1603,84737,52
0.078014,998,62985,63
0.073905,266,24799,93
0.084274,1000,253685,253
0.081723,140,2921,20
0.051578,640,108070,168
0.19695,1307,148739,113
0.117539,152,4032,26
0.091878,243,4019,16
0.246041,2823,165982,58
0.20684,123,268,2
0.12,173,2747,15
0.218464,92,108,1
0.284296,307,10454,34
0.347778,67,87,1
0.132085,406,11868,29
0.108554,727,13343,18
0.164982,91,413,4
0.224314,3716,253562,68
0.285861,59,136,2
0.204302,4001,432111,108
0.061667,999,80221,80
0.096667,1999,189530,94
0.090651,1000,116578,116
0.069185,999,66177,66
0.237738,2188,95771,43
0.155757,60,99,1
0.217718,69,94,1
0.350943,263,1437,5
0.124433,54,91,1
0.214239,328,7473,22
0.310211,934,43987,47
0.13331,73,95,1
0.11214,986,38450,38
0.15442,707,54562,77
0.098019,161,9383,58
0.052985,283,12771,45
0.158616,999,174820,174
0.091864,1272,84443,66
0.119451,424,23822,56
0.156881,1000,241133,241
0.151328,728,47700,65
0.078576,331,17659,53
0.097832,1999,183221,91
0.128645,2047,135874,66
0.170943,2013,122743,60
0.344135,88,251,2
0.306296,104,377,3
0.257704,142,905,6
0.19528,618,20505,33
0.184157,198,560,2
0.108716,468,21605,46
0.218486,925,122703,132
0.197813,996,107532,107
0.095337,714,55631,77
0.105148,1248,125816,100
0.130101,1000,256683,256
0.053812,292,20072,68
0.080321,1776,145891,82
0.060431,721,83345,115
0.071331,1585,187381,118
