enviorment change rate,planned master run,master run,apex evolution rate,fitness,max species,fit sigma left,fit sigma right,fit r2
0.1,5851,5851,0.371,605.6426596403435,911.0,0.0035459068652425227,3.5000000000000004e-05,0.033169429527672545
0.11,5852,5852,0.398,882.8993678109607,943.0,8.103940988963408e-05,3.5000000000000004e-05,0.07226376571790016
0.12,5853,5853,0.387,579.0504857883171,1078.0,0.012494305887456257,0.0014361468589862293,0.01321289153784111
0.13,5854,5854,0.05,743.1849055876712,847.0,0.04176,0.00016453574940148599,0.06915086595184561
0.14,5855,5855,0.05,651.9993611635829,915.0,0.04188000000000001,0.0013457729708920196,0.03235574943737407
0.15,5856,5856,0.05,300.5785652011029,937.0,0.041999999999999996,0.34734997630539005,0.11107309398938547
0.16,5857,5857,0.05,865.8115787962208,851.0,0.041999999999999996,3.5000000000000004e-05,0.2394864588029907
0.17,5858,5858,0.398,295.83796938363366,1016.0,3.4800000000000004,0.04176,-3.2887026435446387e-12
0.18,5859,5859,0.358,518.6665548851555,952.0,0.015619772392594336,3.4800000000000006e-05,0.11541078366134905
0.19,5860,5860,0.05,817.3385893367731,869.0,0.041999999999999996,4.501142079011641e-05,0.13954862842845395
0.2,5861,5861,0.397,275.1480570857968,992.0,3.5,0.002697645001152537,0.015258170518419933
0.21,5862,5862,0.392,399.27139557456996,931.0,1.6420197369013643,3.5000000000000004e-05,0.061867205843468165
0.22,5863,5863,0.322,399.53577620358783,787.0,3.5,0.0036628880121285065,0.0879598513229678
0.23,5864,5864,0.387,267.0155600573625,864.0,3.5,0.011209078741961837,0.027764541374145968
0.24,5865,5865,0.05,812.6113261265252,827.0,0.041999999999999996,3.5000000000000004e-05,0.2305633408370762
0.25,5866,5866,0.399,255.84244709904172,815.0,3.5,0.02729907501657215,-2.0734525207899424e-12
0.26,5867,5867,0.373,262.32766156841046,849.0,3.5,0.030563214651561758,0.021585679003197633
0.27,5868,5868,0.389,248.96997219971252,842.0,3.5,0.008447554818274649,0.02648743911924989
0.28,5869,5869,0.4,255.77884899860666,897.0,3.5,0.041999999999999996,-5.717648576819556e-12
0.29,5870,5870,0.316,301.28432349308514,899.0,0.5459123890321242,0.07200686760227899,0.11025686370222498
0.3,5871,5871,0.39,254.393168199313,893.0,3.5,0.006011554594438093,0.05555471763603126
0.31,5872,5872,0.361,362.20014813019804,942.0,3.5,0.0034520530916453624,0.03627983970128801
0.32,5873,5873,0.396,247.31862936035392,899.0,3.5,0.002558038951994198,0.017962556864921653
0.33,5874,5874,0.386,230.6292852722559,856.0,3.5,0.021372842767146707,0.002276424186025694
0.34,5875,5875,0.394,374.87192845618625,882.0,3.5,3.5000000000000004e-05,0.04086825969579022
0.35,5876,5876,0.398,265.51017091327924,924.0,0.3793093785055568,0.0018555182971413608,0.02131493389157546
0.36,5877,5877,0.05,272.3411304990896,853.0,0.04176,0.3471771095126862,0.08792904100529442
0.37,5878,5878,0.364,236.34047457837045,887.0,3.5,0.027206548429106782,0.09908841088915687
0.38,5879,5879,0.4,250.58888402989123,1030.0,0.40844175652849907,0.041999999999999996,0.004515345466796994
0.39,5880,5880,0.379,241.7458673013129,889.0,0.37912710100157604,0.02236231826450814,0.00837477384444496
0.4,5881,5881,0.399,240.78606004935247,913.0,0.43613000113316325,0.04500856565026096,0.0013695616029490987
0.41,5882,5882,0.361,234.92556515984342,842.0,3.5,0.028650763458438568,0.11724179538947332
0.42,5883,5883,0.4,353.24692822693004,831.0,3.5,0.041999999999999996,0.0036951256010184785
0.43,5884,5884,0.276,378.7573542395094,837.0,0.21111179318984125,0.003815099142880737,0.13414211726517722
0.44,5885,5885,0.342,259.6449154877683,1016.0,3.5,0.0383169775160141,0.19222608661170681
0.45,5886,5886,0.372,255.9644446592327,867.0,3.5,0.021302768748316016,0.05918346562959542
0.46,5887,5887,0.05,249.78663520241403,860.0,0.041999999999999996,0.33732132877932036,0.21978201396240737
0.47,5888,5888,0.05,247.80174485950707,737.0,0.041999999999999996,0.338641567131627,0.15375531755384264
0.48,5889,5889,0.308,238.1183166993383,919.0,0.48210974717227467,0.07379549205602648,0.1860588033402003
0.49,5890,5890,0.289,239.74580685823722,831.0,3.5,0.0655228309318768,0.2812695670482339
0.5,5891,5891,0.05,707.5240605833197,905.0,0.04176,0.29859685773211225,0.5410962548186247
0.51,5892,5892,0.389,229.94467665589423,947.0,3.5,0.0062934771073661815,0.058352806877057795
0.52,5893,5893,0.386,219.7676175143863,814.0,3.5,0.01660455551599319,0.009653976113771612
0.53,5894,5894,0.274,254.19244911961644,895.0,0.5128499187346544,0.10205663535890773,0.26735069691519897
0.54,5895,5895,0.05,241.34879061748822,913.0,0.041999999999999996,0.3376509050391722,0.180832889650426
0.55,5896,5896,0.352,231.2391881669648,1000.0,3.5,0.06361004100450006,0.04855369835290735
0.56,5897,5897,0.39,220.84252873146497,957.0,3.5,0.004460139751392962,0.07033586077833887
0.57,5898,5898,0.4,210.26936020608602,842.0,3.5,0.041999999999999996,-5.757838650310987e-12
