enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.1,5851,0.371,605.6426596403435,0.0035459068652425227,3.5000000000000004e-05,0.033169429527672545,y=605.643*exp(-(|x-0.371|^0.1)/(2*0.00354591^0.1)) for x<=0.371; y=605.643*exp(-(|x-0.371|^0.1)/(2*3.5e-05^0.1)) for x>0.371
0.11,5852,0.398,882.8993678109607,8.103940988963408e-05,3.5000000000000004e-05,0.07226376571790016,y=882.899*exp(-(|x-0.398|^0.1)/(2*8.10394e-05^0.1)) for x<=0.398; y=882.899*exp(-(|x-0.398|^0.1)/(2*3.5e-05^0.1)) for x>0.398
0.12,5853,0.387,579.0504857883171,0.012494305887456257,0.0014361468589862293,0.01321289153784111,y=579.05*exp(-(|x-0.387|^0.1)/(2*0.0124943^0.1)) for x<=0.387; y=579.05*exp(-(|x-0.387|^0.1)/(2*0.00143615^0.1)) for x>0.387
0.13,5854,0.05,743.1849055876712,0.04176,0.00016453574940148599,0.06915086595184561,y=743.185*exp(-(|x-0.05|^0.1)/(2*0.04176^0.1)) for x<=0.05; y=743.185*exp(-(|x-0.05|^0.1)/(2*0.000164536^0.1)) for x>0.05
0.14,5855,0.05,651.9993611635829,0.04188000000000001,0.0013457729708920196,0.03235574943737407,y=651.999*exp(-(|x-0.05|^0.1)/(2*0.04188^0.1)) for x<=0.05; y=651.999*exp(-(|x-0.05|^0.1)/(2*0.00134577^0.1)) for x>0.05
0.15,5856,0.05,300.5785652011029,0.041999999999999996,0.34734997630539005,0.11107309398938547,y=300.579*exp(-(|x-0.05|^4.4)/(2*0.042^4.4)) for x<=0.05; y=300.579*exp(-(|x-0.05|^4.4)/(2*0.34735^4.4)) for x>0.05
0.16,5857,0.05,865.8115787962208,0.041999999999999996,3.5000000000000004e-05,0.2394864588029907,y=865.812*exp(-(|x-0.05|^0.1)/(2*0.042^0.1)) for x<=0.05; y=865.812*exp(-(|x-0.05|^0.1)/(2*3.5e-05^0.1)) for x>0.05
0.17,5858,0.398,295.83796938363366,3.4800000000000004,0.04176,-3.2887026435446387e-12,y=295.838*exp(-(|x-0.398|^10)/(2*3.48^10)) for x<=0.398; y=295.838*exp(-(|x-0.398|^10)/(2*0.04176^10)) for x>0.398
0.18,5859,0.358,518.6665548851555,0.015619772392594336,3.4800000000000006e-05,0.11541078366134905,y=518.667*exp(-(|x-0.358|^0.1)/(2*0.0156198^0.1)) for x<=0.358; y=518.667*exp(-(|x-0.358|^0.1)/(2*3.48e-05^0.1)) for x>0.358
0.19,5860,0.05,817.3385893367731,0.041999999999999996,4.501142079011641e-05,0.13954862842845395,y=817.339*exp(-(|x-0.05|^0.1)/(2*0.042^0.1)) for x<=0.05; y=817.339*exp(-(|x-0.05|^0.1)/(2*4.50114e-05^0.1)) for x>0.05
