evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,406.5,45760.0
0.05,500.0,104781.0
0.05,499.0,51530.0
0.05,832.0,91190.0
0.05,404.75,48553.75
0.05,472.0,32609.0
0.051,575.8,94811.8
0.051,423.1666666666667,45234.0
0.051,666.0,80470.0
0.051,498.3333333333333,25119.666666666668
0.051,287.0,13733.0
0.051,530.3333333333334,43167.666666666664
0.052,169.0,4987.0
0.052,668.5,93732.5
0.052,575.3333333333334,91598.66666666667
0.052,312.5,40779.5
0.053,424.0,41996.0
0.053,498.0,17276.0
0.053,368.14285714285717,54457.57142857143
0.053,660.5,32361.5
0.053,499.0,101863.0
0.054,612.0,59976.666666666664
0.054,552.0,57667.5
0.054,479.6666666666667,86790.66666666667
0.054,415.6666666666667,58371.333333333336
0.054,508.0,61697.0
0.055,858.0,47370.5
0.055,287.0,36813.0
0.055,577.5,66678.5
0.055,283.75,19463.0
0.056,329.25,17877.5
0.056,900.0,91040.5
0.056,396.0,44812.0
0.056,343.25,20989.0
0.056,406.3333333333333,30816.333333333332
0.057,470.5,54123.25
0.057,277.3333333333333,3255.6666666666665
0.057,413.6666666666667,37759.666666666664
0.057,1104.0,81134.0
0.058,430.75,73613.5
0.058,474.3333333333333,50374.333333333336
0.058,749.0,110216.5
0.058,421.3333333333333,41280.333333333336
0.058,349.25,26900.25
0.059,399.0,19045.5
0.059,402.0,20512.0
0.059,382.0,49447.6
0.059,555.5,31375.0
0.059,463.6666666666667,41739.666666666664
0.059,498.5,87648.0
0.06,779.5,96264.5
0.06,291.0,26876.0
0.06,401.6666666666667,63899.666666666664
0.06,219.0,1323.0
0.06,499.0,20691.0
0.061,626.8,103230.8
0.061,318.5,22959.75
0.061,1014.0,90835.0
0.061,653.6666666666666,54065.333333333336
0.061,499.0,42188.0
0.062,863.25,64507.25
0.062,737.5,62542.0
0.062,450.3333333333333,70740.66666666667
0.062,576.0,21567.0
0.062,341.6666666666667,33232.666666666664
0.062,595.3333333333334,46391.333333333336
0.063,454.0,97913.66666666667
0.063,384.0,3345.0
0.063,289.0,24443.0
0.063,143.5,2780.0
0.063,191.0,5417.0
0.063,769.0,86073.0
0.064,262.0,15900.0
0.064,469.0,38326.0
0.064,499.0,106159.0
0.064,429.0,1626.0
0.064,133.0,2268.0
0.064,249.33333333333334,15559.333333333334
0.065,496.0,64530.0
0.065,613.0,32084.0
0.065,367.0,15882.5
0.065,334.0,23565.333333333332
0.066,499.0,55996.0
0.066,453.0,49141.0
0.066,458.6666666666667,37306.833333333336
0.066,525.3333333333334,59105.666666666664
0.066,158.0,383.0
0.066,948.5,45608.5
0.067,315.3333333333333,38762.333333333336
0.067,648.0,69927.0
0.067,384.5,65211.5
0.067,178.0,25597.0
0.068,498.6666666666667,112797.66666666667
0.068,180.5,6059.5
0.068,287.5,30190.5
0.069,529.5,66732.25
0.069,418.0,40576.333333333336
0.069,442.75,25507.75
0.069,370.0,27377.0
0.069,289.0,11531.0
0.07,159.5,3829.5
0.07,469.0,22194.0
0.07,219.66666666666666,7303.666666666667
0.07,258.5,44357.5
0.07,581.25,63095.25
0.071,357.3333333333333,20840.666666666668
0.071,364.0,60607.5
0.071,355.0,47144.333333333336
0.071,557.5,36986.75
0.071,495.0,191039.0
0.072,660.0,37089.0
0.072,421.0,69635.5
0.072,499.0,16382.0
0.072,524.6666666666666,25495.333333333332
0.072,499.0,47626.5
0.072,664.5,34746.0
0.073,84.0,41593.0
0.073,566.8,58982.6
0.073,309.5,25628.5
0.073,748.5,77015.5
0.073,409.2,30097.8
0.074,368.6666666666667,40369.666666666664
0.074,901.6666666666666,48711.666666666664
