selected,selection rule,model,r2,equation,points used,weighted copies used,total points,total weighted copies,best model,best r2,best equation
yes,lowest_r2,log,0.0,y=0.0625*ln(x) + 0.221994,351,1273147,351,1273147,log,0.0,y=0.0625*ln(x) + 0.221994
