frame,avg evo,population
0,0.21916666666666668,30
100,0.05,191
100,0.05,110,57.59%
200,0.05,197
200,0.05,109,55.33%
200,0.09,59,29.95%
300,0.05,175
300,0.07,58,33.14%
300,0.05,99,56.57%
400,0.05,294
400,0.05,151,51.36%
400,0.07,136,46.26%
500,0.07333333333333333,167
500,0.07,96,57.49%
500,0.05,68,40.72%
600,0.3271515248127279,138
600,0.25,40,28.99%
600,0.33,72,52.17%
700,0.25498338956397143,264
700,0.33,126,47.73%
700,0.25,120,45.45%
800,0.3271515248127279,476
800,0.25,197,41.39%
800,0.33,254,53.36%
900,0.25498338956397143,378
900,0.33,180,47.62%
900,0.25,192,50.79%
1000,0.25498338956397143,346
1000,0.33,152,43.93%
1000,0.25,189,54.62%
1100,0.3271515248127279,928
1100,0.25,434,46.77%
1100,0.33,492,53.02%
1200,0.25498338956397143,179
1200,0.33,75,41.90%
1200,0.25,103,57.54%
1300,0.3271515248127279,605
1300,0.33,338,55.87%
1300,0.25,266,43.97%
1400,0.25498338956397143,501
1400,0.33,232,46.31%
1400,0.25,259,51.70%
1500,0.25498338956397143,444
1500,0.33,203,45.72%
1500,0.25,240,54.05%
1600,0.25498338956397143,232
1600,0.33,112,48.28%
1600,0.25,118,50.86%
1700,0.3271515248127279,34
1700,0.33,18,52.94%
1700,0.25,15,44.12%
1800,0.3271515248127279,38
1800,0.25,13,34.21%
1800,0.33,21,55.26%
1900,0.10436055108960834,14
1900,0.1,10,71.43%
2000,0.1159591763561191,304
2000,0.1,131,43.09%
2000,0.12,171,56.25%
2100,0.1054941089909965,168
2100,0.11,95,56.55%
2100,0.2,71,42.26%
2200,0.1054941089909965,55
2200,0.2,18,32.73%
2200,0.11,33,60.00%
2300,0.1054941089909965,76
2300,0.07,34,44.74%
2300,0.11,23,30.26%
2300,0.2,19,25.00%
2400,0.06930140148905181,42
2400,0.11,16,38.10%
2400,0.07,24,57.14%
2500,0.06930140148905181,80
2500,0.07,42,52.50%
2500,0.11,33,41.25%
2600,0.1054941089909965,57
2600,0.11,44,77.19%
2700,0.1054941089909965,215
2700,0.18,52,24.19%
2700,0.11,135,62.79%
2800,0.14132868664058057,80
2800,0.11,40,50.00%
2800,0.18,38,47.50%
2900,0.1054941089909965,88
2900,0.18,35,39.77%
2900,0.11,52,59.09%
3000,0.17716326429016466,61
3000,0.11,19,31.15%
3000,0.18,40,65.57%
3100,0.17716326429016466,252
3100,0.13,111,44.05%
3100,0.18,135,53.57%
3200,0.12508790385066862,45
3200,0.13,24,53.33%
3200,0.18,19,42.22%
3300,0.12508790385066862,39
3300,0.13,26,66.67%
3300,0.18,10,25.64%
3400,0.12508790385066862,117
3400,0.13,63,53.85%
3400,0.19,53,45.30%
3500,0.12508790385066862,56
3500,0.19,13,23.21%
3500,0.13,41,73.21%
3600,0.11280066988940644,17
3600,0.11,13,76.47%
3700,0.06456069877888437,749
3700,0.11,295,39.39%
3700,0.06,448,59.81%
3800,0.06456069877888437,704
3800,0.06,460,65.34%
3800,0.11,243,34.52%
3900,0.06456069877888437,663
3900,0.11,262,39.52%
3900,0.06,394,59.43%
4000,0.0975947955988957,237
4000,0.1,101,42.62%
4000,0.06,55,23.21%
4000,0.11,81,34.18%
4100,0.28068788475675455,69
4100,0.24,24,34.78%
4100,0.28,39,56.52%
4200,0.24028498083305017,12
4200,0.28,4,33.33%
4200,0.24,6,50.00%
4300,0.1633888774032187,59
4300,0.28,16,27.12%
4300,0.16,35,59.32%
