evolution rate,length lived,species population time,population
0.225,51,134,2
0.16133,97,98,1
0.318774,73,203,2
0.371257,69,96,1
0.073333,510,26087,51
0.061667,1526,264017,173
0.128117,972,44197,45
0.061667,146,5425,37
0.200089,75,101,1
0.326294,85,98,1
0.153644,130,347,2
0.275662,122,452,3
0.322182,85,86,1
0.053758,790,10689,13
0.093619,233,2878,12
0.147922,171,1000,5
0.090937,1318,31758,24
0.318333,90,709,7
0.1977,81,189,2
0.186444,54,88,1
0.12,3424,247741,72
0.155,499,12581,25
0.066606,128,5082,39
0.278291,61,93,1
0.225304,99,100,1
0.225625,107,143,1
0.05,969,62413,64
0.106241,81,97,1
0.064582,448,4727,10
0.12,164,4019,24
0.063686,73,92,1
0.16377,1467,80576,54
0.179809,83,152,1
0.369897,45,88,1
0.393913,69,99,1
0.172054,165,324,1
0.118631,4001,290874,72
0.299702,57,87,1
0.067344,633,6248,9
0.223852,118,358,3
0.05,473,40372,85
0.061667,1508,179244,118
0.392365,61,81,1
0.1499,2297,191083,83
0.287222,86,198,2
0.345073,77,87,1
0.376667,65,527,8
0.14308,79,110,1
0.117222,165,282,1
0.117742,107,158,1
0.078777,119,163,1
0.053381,448,56106,125
0.061667,2798,264575,94
0.053041,374,33790,90
0.101053,150,567,3
0.07892,103,309,3
0.074045,2107,202465,96
0.173591,2476,122231,49
0.133471,117,243,2
0.181075,68,118,1
0.080588,79,147,1
0.098939,171,1483,8
0.224475,92,159,1
0.12315,89,90,1
0.28813,143,542,3
0.080392,521,24917,47
0.363307,91,104,1
0.20636,138,255,1
0.337292,105,109,1
0.185907,106,301,2
0.109204,621,50536,81
0.346136,66,103,1
0.063023,344,631,1
0.12,1994,152254,76
0.374341,64,105,1
0.318333,66,691,10
0.223779,354,31008,87
0.207539,81,732,9
0.263839,82,96,1
0.268234,88,169,1
0.050138,2476,226803,91
0.217666,139,602,4
0.096667,1205,67276,55
0.377235,90,102,1
0.07242,415,2717,6
0.216981,95,98,1
0.108333,1674,141753,84
0.08165,1186,44541,37
0.29942,112,501,4
0.227758,174,2131,12
0.328987,404,6321,15
0.397694,117,216,1
0.085,380,12788,33
0.096667,1533,140867,91
0.355293,63,99,1
0.146034,89,146,1
0.126481,153,324,2
0.246734,87,97,1
0.243158,87,154,1
0.105272,90,172,1
0.237926,54,94,1
0.051772,166,365,2
0.134292,755,26161,34
0.193672,106,110,1
0.208729,117,203,1
0.189074,70,165,2
0.155915,48,89,1
0.320354,84,114,1
0.227968,97,192,1
0.287956,64,100,1
0.160281,64,98,1
0.237902,87,148,1
0.35838,74,97,1
0.077235,103,163,1
0.085,4001,456701,114
0.073333,1129,104311,92
0.100678,702,13240,18
0.385623,58,198,3
0.166667,216,2184,10
0.096667,1618,77403,47
0.098062,145,513,3
0.247582,76,89,1
0.056201,380,5228,13
0.111181,233,823,3
0.190879,147,875,5
0.085,247,7111,28
0.366254,79,102,1
0.15396,75,173,2
0.299234,78,189,2
0.357978,84,102,1
0.086149,228,1370,6
0.099804,152,331,2
0.066158,151,439,2
0.339972,72,89,1
0.102822,379,40997,108
0.075077,1830,110544,60
0.05,1302,209605,160
0.223228,219,1423,6
0.093455,207,1061,5
0.340202,76,105,1
0.206187,87,98,1
0.075207,223,518,2
0.220258,90,104,1
0.140992,100,179,1
0.241599,82,100,1
0.289973,56,110,1
0.306667,70,770,11
0.332609,49,91,1
0.152232,172,244,1
0.375719,72,102,1
0.12,196,4881,24
0.111441,108,166,1
0.329935,234,5323,22
0.234564,119,515,4
0.344893,117,418,3
0.194719,88,97,1
0.399613,96,139,1
0.257249,94,264,2
0.160466,45,84,1
0.085,3269,433699,132
0.073333,1116,19010,17
0.190103,85,103,1
0.051187,569,20123,35
0.32114,101,114,1
0.361219,95,155,1
0.304999,59,103,1
0.096667,4001,578790,144
