selected,selection rule,model,r2,equation,points used,weighted copies used,total points,total weighted copies,best model,best r2,best equation
,lowest_r2,linear,0.0057598109076575366,y=0.219432 + 0.0120682*x,7371,16280141,7371,16280141,bell_curve,-0.03174464610420458,y=0.231097*exp(-((x-1.53191)^2)/(2*1.53869^2))
,lowest_r2,quadratic,0.0267865772834035,y=0.150335 + 0.132542*x - 0.0426728*x^2,7371,16280141,7371,16280141,bell_curve,-0.03174464610420458,y=0.231097*exp(-((x-1.53191)^2)/(2*1.53869^2))
,lowest_r2,polynomial,0.028137294323679396,y=0.107653 + 0.247626*x - 0.132027*x^2 + 0.0206496*x^3,7371,16280141,7371,16280141,bell_curve,-0.03174464610420458,y=0.231097*exp(-((x-1.53191)^2)/(2*1.53869^2))
,lowest_r2,log,0.011059704437758944,y=0.0202737*ln(x) + 0.232283,7371,16280141,7371,16280141,bell_curve,-0.03174464610420458,y=0.231097*exp(-((x-1.53191)^2)/(2*1.53869^2))
yes,lowest_r2,bell_curve,-0.03174464610420458,y=0.231097*exp(-((x-1.53191)^2)/(2*1.53869^2)),7371,16280141,7371,16280141,bell_curve,-0.03174464610420458,y=0.231097*exp(-((x-1.53191)^2)/(2*1.53869^2))
