evo rate,enviormentChangeRate,fitness
0.05,0.1,1730.6854460093896
0.051,0.1,1376.0
0.052,0.1,946.7
0.053,0.1,1161.857142857143
0.054,0.1,730.56
0.055,0.1,1255.5625
0.056,0.1,1172.48
0.057,0.1,1093.3333333333333
0.058,0.1,1137.357142857143
0.059,0.1,772.1428571428571
0.06,0.1,1759.0
0.061,0.1,837.8333333333334
0.062,0.1,1742.7280701754387
0.063,0.1,1295.1764705882354
0.064,0.1,854.3157894736842
0.065,0.1,959.3571428571429
0.066,0.1,677.6071428571429
0.067,0.1,779.6
0.068,0.1,1078.3157894736842
0.069,0.1,1336.5925925925926
0.07,0.1,648.7058823529412
0.071,0.1,638.1666666666666
0.072,0.1,1190.7222222222222
0.073,0.1,1723.8076923076924
0.074,0.1,600.4
0.075,0.1,827.0
0.076,0.1,1400.9473684210527
0.077,0.1,1217.4761904761904
0.078,0.1,1033.125
0.079,0.1,1203.2
0.08,0.1,1097.2272727272727
0.081,0.1,1398.0
0.082,0.1,585.5652173913044
0.083,0.1,1210.2857142857142
0.084,0.1,806.7826086956521
0.085,0.1,1626.93125
0.086,0.1,709.4545454545455
0.087,0.1,658.7222222222222
0.088,0.1,1000.2857142857143
0.089,0.1,557.2608695652174
0.09,0.1,674.6111111111111
0.091,0.1,548.3461538461538
0.092,0.1,1051.0833333333333
0.093,0.1,945.8125
0.094,0.1,944.2758620689655
0.095,0.1,658.0
0.096,0.1,1038.3333333333333
0.097,0.1,1728.0569620253164
0.098,0.1,843.4166666666666
0.099,0.1,829.6666666666666
0.1,0.1,1011.5
0.101,0.1,487.7142857142857
0.102,0.1,673.25
0.103,0.1,748.578947368421
0.104,0.1,691.5454545454545
0.105,0.1,850.95
0.106,0.1,619.65
0.107,0.1,936.5652173913044
0.108,0.1,1475.7957746478874
0.109,0.1,563.2
0.11,0.1,778.1052631578947
0.111,0.1,513.6842105263158
0.112,0.1,745.875
0.113,0.1,1070.2222222222222
0.114,0.1,949.8095238095239
0.115,0.1,697.5
0.116,0.1,535.4444444444445
0.117,0.1,985.3478260869565
0.118,0.1,881.8636363636364
0.119,0.1,861.3571428571429
0.12,0.1,1313.5
0.121,0.1,323.29411764705884
0.122,0.1,977.2142857142857
0.123,0.1,743.5263157894736
0.124,0.1,1021.8333333333334
0.125,0.1,585.2272727272727
0.126,0.1,617.3181818181819
0.127,0.1,668.875
0.128,0.1,1091.4736842105262
0.129,0.1,686.5652173913044
0.13,0.1,412.05
0.131,0.1,957.8666666666667
0.132,0.1,1011.5504587155963
0.133,0.1,995.45
0.134,0.1,758.8888888888889
0.135,0.1,1201.2222222222222
0.136,0.1,975.0
0.137,0.1,982.3913043478261
0.138,0.1,615.7894736842105
0.139,0.1,873.125
0.14,0.1,894.9333333333333
0.141,0.1,1100.84
0.142,0.1,1017.2727272727273
0.143,0.1,1267.157894736842
0.144,0.1,738.15
0.145,0.1,576.3181818181819
0.146,0.1,906.56
0.147,0.1,833.4347826086956
0.148,0.1,779.2777777777778
0.149,0.1,863.3529411764706
0.15,0.1,950.1111111111111
0.151,0.1,638.5
0.152,0.1,1325.235294117647
0.153,0.1,684.0588235294117
0.154,0.1,775.8571428571429
0.155,0.1,1031.3232323232323
0.156,0.1,354.6923076923077
0.157,0.1,256.25
0.158,0.1,573.8823529411765
0.159,0.1,805.6521739130435
0.16,0.1,795.0
0.161,0.1,445.6875
0.162,0.1,744.4347826086956
0.163,0.1,821.7368421052631
0.164,0.1,263.0
0.165,0.1,608.1071428571429
0.166,0.1,351.9166666666667
0.167,0.1,1069.5873015873017
0.168,0.1,539.5
0.169,0.1,459.7368421052632
0.17,0.1,606.8571428571429
0.171,0.1,412.625
0.172,0.1,905.421052631579
0.173,0.1,454.8333333333333
0.174,0.1,838.35
0.175,0.1,311.2083333333333
0.176,0.1,343.55
0.177,0.1,294.47058823529414
0.178,0.1,693.830985915493
0.179,0.1,532.4090909090909
0.18,0.1,656.5217391304348
0.181,0.1,278.5217391304348
0.182,0.1,401.3333333333333
0.183,0.1,766.3571428571429
0.184,0.1,199.92857142857142
0.185,0.1,427.5833333333333
0.186,0.1,377.82608695652175
0.187,0.1,341.82608695652175
0.188,0.1,384.45
0.189,0.1,437.5
0.19,0.1,668.1739130434783
0.191,0.1,552.9090909090909
0.192,0.1,846.25
0.193,0.1,389.0
0.194,0.1,324.0
0.195,0.1,369.3125
0.196,0.1,276.5
0.197,0.1,207.08333333333334
0.198,0.1,537.3478260869565
0.199,0.1,552.0869565217391
0.2,0.1,466.1818181818182
0.201,0.1,514.5263157894736
0.202,0.1,847.2432432432432
0.203,0.1,525.4736842105264
0.204,0.1,166.5625
0.205,0.1,458.6363636363636
0.206,0.1,457.4736842105263
0.207,0.1,348.84615384615387
0.208,0.1,255.0
0.209,0.1,474.8965517241379
0.21,0.1,218.78947368421052
0.211,0.1,371.2105263157895
0.212,0.1,328.05263157894734
0.213,0.1,372.85714285714283
0.214,0.1,198.625
0.215,0.1,237.66666666666666
0.216,0.1,469.4117647058824
0.217,0.1,265.8235294117647
0.218,0.1,477.5
0.219,0.1,265.4117647058824
0.22,0.1,324.27777777777777
0.221,0.1,338.8421052631579
0.222,0.1,684.4285714285714
0.223,0.1,337.1304347826087
0.224,0.1,464.8
0.225,0.1,271.8958333333333
0.226,0.1,363.11764705882354
0.227,0.1,581.2142857142857
0.228,0.1,514.8823529411765
0.229,0.1,464.1304347826087
0.23,0.1,195.875
0.231,0.1,320.3333333333333
0.232,0.1,511.45454545454544
0.233,0.1,506.6190476190476
