evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.051,356.5,47986.5
0.054,500.0,51923.0
0.055,423.0,8906.0
0.056,1500.0,115443.0
0.062,221.0,6165.0
0.064,499.0,38211.0
0.065,608.0,38730.0
0.068,499.0,43567.0
0.069,378.0,31776.0
0.072,497.0,92083.5
0.075,257.0,13599.0
0.085,428.0,42374.0
0.086,555.0,23767.0
0.088,499.0,46383.0
0.093,369.0,66798.0
0.1,686.5,36007.5
0.107,413.0,69404.0
0.115,103.0,439.0
0.116,499.0,43522.0
0.12,58.5,241.5
0.122,409.0,18595.0
0.125,426.0,28090.0
0.129,499.0,31131.0
0.13,401.0,17770.0
0.144,498.0,42590.0
0.146,499.0,84620.0
0.152,500.0,19269.0
0.154,571.0,88702.0
0.162,459.3333333333333,71002.66666666667
0.178,53.0,179.0
0.181,399.0,11937.0
0.186,139.0,237.0
0.19,64.0,208.0
0.195,746.0,91260.0
0.202,179.0,312.0
0.207,420.0,19079.0
0.213,66.0,98.0
0.218,228.0,1851.0
0.219,178.0,642.0
0.237,531.0,74647.5
0.246,246.0,1336.0
0.254,1090.0,58464.0
0.255,65.0,140.0
0.272,175.0,980.0
0.295,57.0,241.0
0.298,92.0,157.0
0.306,1044.0,49430.0
0.314,99.0,149.0
0.331,28.0,71.0
0.336,488.0,59732.0
0.342,46.0,90.0
0.345,92.0,189.0
0.36,365.0,16822.0
0.366,124.0,206.0
0.385,93.0,158.0
0.389,147.0,1700.0
