evolution rate,length lived,species population time,population
0.26,82,268,3
0.341667,89,265,2
0.166667,93,189,2
0.283333,97,411,4
0.061667,98,825,8
0.376667,99,303,3
0.096667,101,728,7
0.365,103,245,2
0.248333,106,614,5
0.085,111,1079,9
0.05,123,5861,47
0.108333,123,9809,79
0.155,123,1943,15
0.201667,123,314,2
0.358262,431,11939,27
0.366592,569,37410,65
0.324938,74,153,2
0.322265,74,152,2
0.345442,765,62975,82
0.193017,93,224,2
0.326757,238,4800,20
0.316513,98,189,1
0.379687,40,49,1
0.24901,107,208,1
0.386323,106,323,3
0.199553,239,944,3
0.18978,1386,189889,137
0.394372,129,567,4
0.123247,499,52452,105
0.137785,499,28115,56
0.136698,99,216,2
0.184846,69,88,1
0.324166,101,497,4
0.194311,166,484,2
0.093144,1022,58015,56
0.280412,86,188,2
0.333248,90,109,1
0.07879,201,5233,26
0.170329,104,266,2
0.095244,1617,64944,40
0.086446,290,15921,54
0.136125,57,66,1
0.159128,54,95,1
0.307284,57,100,1
0.255274,59,107,1
0.175208,70,107,1
0.146122,92,151,1
0.310411,70,104,1
0.139475,101,113,1
0.071235,496,25441,51
0.20529,89,146,1
0.37111,74,93,1
0.29034,165,1168,7
0.256991,464,19059,41
0.286843,97,98,1
0.112509,1000,67337,67
0.267522,109,598,5
0.238728,91,206,2
0.356234,118,156,1
0.271709,80,98,1
0.146043,418,17631,42
0.372757,86,143,1
0.141826,424,30215,71
0.299788,106,448,4
0.143426,358,2589,7
0.133977,128,394,3
0.054327,707,33565,47
0.225261,475,25929,54
0.187897,434,24459,56
0.092102,499,25423,50
0.36861,134,345,2
0.278892,141,294,2
0.256619,81,116,1
0.163844,499,27337,54
0.227522,106,233,2
0.168773,28,43,1
0.257292,81,99,1
0.098232,300,6102,20
0.144297,87,107,1
0.102881,387,13800,35
0.346078,71,111,1
0.394992,88,138,1
0.308896,74,106,1
0.319777,108,392,3
0.290641,81,95,1
0.352647,58,96,1
0.249681,167,1060,6
0.310474,878,27726,31
0.068757,232,10521,45
0.123661,120,526,4
0.27635,90,301,3
0.255099,143,897,6
0.240102,78,189,2
0.052557,75,130,1
0.258344,92,97,1
0.385587,89,108,1
0.332263,62,91,1
0.384979,148,290,1
0.356184,888,28972,32
0.396639,107,485,4
