evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,608.0,40217.8
0.051,164.0,8775.0
0.053,364.0,10029.5
0.054,499.0,54195.0
0.055,589.75,55077.25
0.056,330.0,11756.0
0.057,378.5,84377.0
0.058,506.6363636363636,34148.818181818184
0.059,835.3333333333334,110016.66666666667
0.06,450.75,62137.25
0.061,371.8,35462.2
0.062,582.0,52204.625
0.063,882.0,65632.33333333333
0.064,300.0,18262.5
0.065,346.6666666666667,27694.666666666668
0.066,465.6,36450.6
0.067,319.0,10278.0
0.069,487.85714285714283,41653.42857142857
0.07,424.0,43512.333333333336
0.071,745.1666666666666,97024.16666666667
0.072,309.1666666666667,43459.333333333336
0.073,523.625,57521.375
0.074,299.5,28750.5
0.075,301.0,23842.25
0.076,577.75,71506.0
0.077,398.0,10775.0
0.078,504.5,58659.5
0.079,245.5,15030.5
0.08,365.1666666666667,27130.166666666668
0.081,543.0,36808.666666666664
0.082,686.8571428571429,73079.14285714286
0.083,462.1666666666667,29367.0
0.084,363.8,27318.0
0.085,655.0,34068.25
0.086,228.5,8050.0
0.087,432.2,26865.8
0.088,299.6666666666667,15361.333333333334
0.089,998.5,99164.0
0.09,682.1666666666666,75686.66666666667
0.091,758.25,19732.75
0.092,335.125,37609.375
0.093,167.0,1605.0
0.094,261.0,93304.0
0.095,516.0,62615.0
0.096,378.1666666666667,24110.0
0.098,517.0,21791.0
0.099,739.3333333333334,29044.666666666668
0.1,293.0,35726.0
0.102,335.6666666666667,36119.333333333336
0.103,423.0,24192.333333333332
0.104,375.3333333333333,23593.666666666668
0.105,480.2,51580.6
0.106,626.3333333333334,86343.66666666667
0.107,494.0,108892.0
0.108,652.5,66556.33333333333
0.109,721.0,156025.5
0.11,440.0,35988.0
0.111,498.0,43144.0
0.112,250.0,11467.0
0.113,530.5,106126.0
0.114,611.0,70150.66666666667
0.115,438.0,11670.0
0.116,200.0,6428.0
0.117,411.0,24868.333333333332
0.118,508.6666666666667,95130.33333333333
0.119,415.0,34503.0
0.12,628.2857142857143,57671.57142857143
0.121,238.0,16497.25
0.122,499.0,31612.0
0.123,373.6666666666667,31244.666666666668
0.124,468.0,85947.4
0.125,294.0,16615.0
0.126,448.0,94193.0
0.127,481.5,61904.25
0.128,582.875,84086.625
0.129,375.5,16445.5
0.13,699.0,48656.0
0.132,1010.0,94054.75
0.133,368.0,13411.5
0.136,544.0,33594.0
0.137,457.6,47580.2
0.138,102.0,539.0
0.139,999.0,92163.0
0.14,704.75,81369.5
0.141,358.6666666666667,50607.0
0.143,528.8571428571429,51106.42857142857
0.144,374.0,13889.0
0.145,436.5,20214.0
0.146,166.0,870.0
0.147,325.0,4751.0
0.148,394.4,20047.8
0.15,173.0,828.0
0.152,46.0,1404.0
0.153,555.0,56943.0
0.154,793.5,76828.0
0.155,499.0,121662.0
0.156,357.25,16255.75
0.157,520.0,21600.0
0.158,702.0,64394.5
0.159,300.75,36816.25
0.16,300.0,13564.666666666666
0.161,304.0,7923.0
0.162,620.5,26402.0
0.163,498.0,54505.0
0.165,499.0,41073.0
0.166,346.0,16567.0
0.167,337.25,19445.75
0.168,691.5,144348.0
0.169,660.0,36955.5
0.17,445.0,16907.333333333332
0.172,3545.0,240098.0
0.174,459.0,13112.0
0.175,779.0,52806.333333333336
0.177,1386.3333333333333,128492.0
0.178,2168.0,140020.0
0.179,119.0,682.0
0.18,79.0,111.0
0.182,449.0,9233.5
0.183,1549.5,108789.0
0.185,4001.0,280519.0
0.186,2025.0,279264.0
0.188,616.0,12706.0
0.189,2366.0,171488.0
0.19,201.0,2596.0
0.192,105.5,338.0
0.193,1725.0,97832.0
0.196,168.0,1500.5
0.197,1186.2,76778.6
0.198,100.0,292.0
0.2,493.0,59570.666666666664
0.201,91.0,144.0
0.202,712.5,50946.25
0.203,540.0,25249.6
0.205,297.0,2614.5
0.206,398.5,12912.0
0.208,993.0,26548.0
0.209,73.0,105.0
0.211,104.0,112.0
0.213,464.0,17825.5
0.214,49.0,96.0
0.217,168.0,547.0
0.218,1617.0,114515.0
0.219,1489.0,145310.66666666666
0.221,421.0,17161.5
0.225,105.0,1227.0
0.226,87.0,104.0
0.227,130.33333333333334,423.3333333333333
0.228,121.0,339.0
0.229,296.0,4448.0
0.23,84.0,338.0
0.231,1491.5,80582.5
0.232,105.0,406.0
0.233,1591.0,96188.0
0.234,391.0,9410.0
0.235,463.0,6687.0
0.236,630.5,57190.5
0.237,213.33333333333334,2131.6666666666665
0.239,192.0,893.0
0.24,331.6666666666667,11914.666666666666
0.241,497.0,15249.5
0.242,547.0,18976.0
0.243,744.0,27178.0
0.244,767.6666666666666,96074.0
0.245,84.0,237.0
0.246,1357.5,135517.5
0.248,188.66666666666666,1464.0
0.249,60.0,110.0
0.251,916.0,76074.5
0.253,314.3333333333333,13638.0
0.254,89.0,524.0
0.255,360.5,32295.0
0.256,2937.0,232464.0
0.257,1571.0,275654.0
0.258,611.3333333333334,32668.666666666668
0.259,1647.0,81788.0
0.26,92.5,570.5
0.262,687.0,33055.0
0.263,725.0,48034.0
0.264,263.0,5845.5
0.265,64.0,91.0
0.266,69.5,111.0
0.267,1612.5,94155.0
0.268,66.0,178.0
0.269,827.0,39581.0
0.27,44.333333333333336,112.66666666666667
0.272,881.5,125002.0
0.274,204.0,554.0
0.275,2467.0,216580.0
0.276,2053.0,186132.5
0.278,226.0,4243.0
0.279,151.0,315.0
