evolution rate,geometric mean length lived,geometric mean species population time
0.05,452.3071367088665,32783.493216274175
0.06,456.82289770258404,33423.98824884009
0.07,428.9862184251553,27137.899280122525
0.08,399.95428345256676,25513.90429549489
0.09,474.94716080801754,37172.54799242293
0.1,406.79513702261306,27574.841304358888
0.11,413.3442649453332,31094.715426604904
0.12,387.3223146033783,19346.697646987544
0.13,481.0901281851555,22436.87409030153
0.14,382.896784091195,23536.64874816486
0.15,493.8183114023028,29505.6071301006
0.16,478.35827872439387,24861.564140842416
0.17,524.1748745745244,20067.929258399174
0.18,565.3179444159035,25036.816832060755
0.19,529.9807529512351,14513.519985846093
0.2,348.6034249572114,11127.13774744539
0.21,289.2060468940537,4554.186738968281
0.22,252.608193817611,2316.1993481068334
0.23,347.59215887734246,6494.119415103819
0.24,463.00429961482905,9899.071442671255
0.25,354.76145036606835,8252.817929822344
0.26,271.65112835305905,2790.745032586881
0.27,544.8568579998434,25591.043926563772
0.28,243.06768405427346,2902.6305924695207
0.29,317.9271530683418,7086.28089650649
0.3,385.37717703026806,9438.920973254566
0.31,237.94381733137993,2942.4920023118007
0.32,222.87006118611953,2737.07894395283
0.33,166.95381649701645,1217.0913420178574
0.34,137.07811373885062,706.3580469404475
0.35,186.21757534117114,1528.5744408679361
0.36,160.8139765585907,1200.548293189036
0.37,241.9953289839264,3352.212887959935
0.38,134.58882494249792,948.5106775499361
0.39,145.0571921248838,896.9399802301515
0.4,178.89317222593326,1416.0683475519752
