evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.051,319.0,31334.0
0.052,498.0,31607.0
0.053,222.0,26990.0
0.054,308.0,12484.0
0.056,576.0,49842.0
0.058,350.5,11611.0
0.06,380.25,59814.25
0.061,293.0,11724.0
0.062,159.0,10318.0
0.063,379.0,58414.0
0.064,1094.0,151621.0
0.065,304.5,17807.5
0.068,499.0,40924.0
0.069,499.0,66545.0
0.074,461.0,34202.0
0.076,642.0,25117.5
0.077,493.0,73353.5
0.078,204.0,11119.0
0.079,211.0,32518.0
0.08,481.0,33864.0
0.081,177.5,9397.0
0.082,998.0,83328.0
0.084,218.66666666666666,12694.0
0.085,591.5,33744.5
0.086,196.0,13307.0
0.091,500.0,62739.0
0.092,1041.0,67820.0
0.094,224.0,17180.0
0.096,500.0,85870.0
0.097,496.0,112497.0
0.099,316.5,81725.0
0.1,500.0,28455.0
0.101,164.0,7264.0
0.103,446.5,52622.5
0.105,500.0,198445.0
0.106,404.0,32220.0
0.108,144.0,7869.0
0.109,499.0,120920.0
0.112,499.5,87080.5
0.115,411.0,17954.0
0.12,295.0,3441.0
0.122,594.0,72657.0
0.125,499.0,216690.0
0.126,710.5,69696.0
0.128,200.0,8180.0
0.129,668.0,86970.0
0.13,632.0,71733.0
0.132,450.0,12299.0
0.135,319.5,100816.5
0.137,499.0,35609.0
0.139,687.5,151826.0
0.143,300.0,11116.0
0.148,308.0,19143.0
0.149,382.0,13829.0
0.15,999.0,54735.0
0.155,813.5,36140.0
0.156,362.0,24434.0
0.159,639.5,47941.0
0.162,500.0,89039.33333333333
0.163,1334.0,123177.0
0.168,1642.0,130355.0
0.169,77.0,112.0
0.17,371.0,14867.0
0.173,691.0,11524.0
0.175,544.0,37537.0
0.178,253.5,7566.0
0.183,83.0,199.0
0.184,500.0,18676.0
0.189,499.0,104819.0
0.193,499.0,72199.0
0.195,84.0,90.0
0.199,848.0,107534.0
0.204,97.0,141.0
0.205,264.0,37135.0
0.209,499.0,37373.0
0.21,288.0,22128.0
0.212,83.0,365.0
0.219,72.0,143.0
0.22,998.0,66575.0
0.222,1499.0,205189.0
0.224,1999.0,139415.0
0.225,56.0,153.0
0.228,1216.0,117768.0
0.234,245.0,731.0
0.236,379.0,3778.0
0.237,413.0,19290.0
0.238,2437.0,163400.0
0.243,332.0,6164.0
0.245,999.0,197197.0
0.246,350.0,12610.0
0.252,69.0,202.0
0.256,2236.5,175583.0
0.259,1217.0,152820.0
0.26,59.0,234.0
0.266,59.0,127.5
0.268,186.0,369.0
0.27,110.0,189.0
0.278,95.0,106.0
0.281,250.0,1850.0
0.286,1034.0,59760.0
0.287,116.0,402.0
0.29,91.0,286.0
0.298,112.0,729.0
0.3,500.0,12072.0
0.304,846.0,34467.0
0.308,68.0,146.0
0.315,498.0,147533.0
0.318,176.0,1640.0
0.327,189.0,936.0
0.344,77.0,139.0
0.345,813.0,99065.0
0.348,241.0,7015.0
0.351,66.0,110.0
0.356,65.0,72.0
0.359,835.0,114339.0
0.37,135.0,761.0
0.376,341.0,7222.0
0.38,371.0,11216.0
0.381,57.0,96.0
0.382,671.0,97430.0
