evolution rate,length lived,species population time,population
0.33,56,151,2
0.081557,740,92081,124
0.164029,1092,57462,52
0.381195,545,15564,28
0.282041,440,32040,72
0.10136,369,43461,117
0.207871,81,151,1
0.337217,749,75558,100
0.056121,369,83282,225
0.277392,365,8454,23
0.171394,1058,38219,36
0.252746,158,469,2
0.203979,204,1717,8
0.384441,100,211,2
0.399793,608,32522,53
0.395413,595,35755,60
0.259106,65,95,1
0.271759,96,411,4
0.362485,159,775,4
0.241461,91,620,6
0.051906,310,451,1
0.189596,57,89,1
0.329285,103,201,1
0.190295,4001,266902,66
0.361676,612,87374,142
0.068118,686,26240,38
0.240287,359,6322,17
0.09095,383,44547,116
0.240518,92,149,1
0.236667,159,2503,15
0.29727,112,175,1
0.126832,765,22868,29
0.095188,339,3212,9
0.272504,2145,177397,82
0.274385,601,19535,32
0.109694,740,53036,71
0.118199,128,307,2
0.383778,78,96,1
0.122978,388,19717,50
0.307822,276,8546,30
0.246779,1480,192635,130
0.153575,56,91,1
0.243823,315,3046,9
0.153281,55,100,1
0.199497,100,209,2
0.140167,338,2198,6
0.346551,88,155,1
0.161845,384,30293,78
0.309221,779,57706,74
0.159938,69,86,1
0.095579,160,2960,18
0.263054,100,195,1
0.276861,177,549,3
0.35834,106,229,2
0.087069,369,38174,103
0.321624,640,19193,29
0.129841,276,1850,6
0.173273,151,291,1
0.302402,369,15404,41
0.21061,2588,318943,123
0.213068,339,19304,56
0.051001,369,7367,19
0.108344,369,28323,76
0.072899,217,1306,6
0.273996,54,87,1
0.051325,245,4547,18
0.213302,565,15939,28
0.069604,315,16858,53
0.220826,61,101,1
0.341667,54,146,2
0.154291,70,250,3
0.23617,1043,46174,44
0.219373,418,17365,41
0.072695,369,43791,118
0.111923,739,279205,377
0.256322,1422,169577,119
0.239531,1046,44840,42
0.213485,80,101,1
0.279492,417,9772,23
0.104133,183,1465,8
0.052296,369,13524,36
0.129421,148,6703,45
0.100924,194,15202,78
0.300031,45,129,2
0.161368,326,1328,4
0.301668,99,487,4
0.137895,224,4157,18
0.331262,1024,145085,141
0.1876,350,32834,93
0.292338,95,146,1
0.284887,382,17030,44
0.20007,141,464,3
0.381245,121,910,7
0.366196,183,631,3
0.297298,87,892,10
0.223197,224,885,3
0.272435,2410,155450,64
0.194069,214,988,4
0.321172,107,698,6
0.165032,369,8174,22
0.352353,67,94,1
