evolution rate,geometric mean length lived,geometric mean species population time
0.05,275.0,125005.0
0.051,428.06306361673467,25941.40973169166
0.052,242.62554910682007,6841.802421496601
0.053,1122.7907195911441,44856.077269418
0.054,456.79535899568873,28634.681768792187
0.055,364.3781894286307,20140.366772690184
0.056,312.5969144028311,6179.65069915583
0.057,121.72616176551598,1856.9325476132638
0.058,451.753062607162,50010.24294920965
0.059,370.52387988270135,26488.488288209355
0.06,270.0,33588.99999999999
0.061,379.2140843522387,31013.895589348067
0.062,471.99659543242234,30261.402084940157
0.063,406.4432026984613,27982.689637710955
0.064,498.49974924768014,54635.26259660515
0.065,386.40174271174783,11838.372373287468
0.066,256.1138775690117,14226.701333356767
0.067,599.3996996996245,37487.133526051315
0.068,330.8247270081244,2967.3816741363084
0.069,511.2783205220066,41409.13587785258
0.07,361.2236657122858,27813.60637214545
0.071,245.76411454889015,22908.29085724207
0.072,336.34238319907814,17546.68702496846
0.073,413.5778489999246,30921.330747624423
0.074,512.8523170283381,75938.77444003525
0.075,364.06130988231695,38534.94262126579
0.076,225.68620377510976,7341.700414062424
0.077,421.6837418878711,10348.063033875274
0.078,639.9332452289638,46109.28604488377
0.079,333.4683150789576,33928.1602925389
0.08,540.702973359293,37677.27075230418
0.081,499.0,39808.99999999999
0.082,310.6638054231616,12691.027814956517
0.083,335.0,43087.999999999985
0.084,406.3924857620771,24722.92873442031
0.085,368.13714133303364,17002.543111770618
0.086,280.14201717783067,24151.90040787726
0.087,417.8518434359166,27863.396875428505
0.088,538.3509915204681,67867.70630082749
0.089,375.12757022694115,22774.010581934646
0.09,621.8552666233774,64498.5292314934
0.091,318.4133701026015,18157.118425193723
0.092,285.4150657071291,17001.264455448792
0.093,504.20454450598686,53184.251651578874
0.094,223.0,1251.0
0.095,130.43772460450236,6897.945056319311
0.096,589.7147464032282,32385.30484065186
0.097,333.910293826938,14286.279340094938
0.098,383.02219256852464,23422.4948286898
0.099,165.93697431322823,7666.827248311654
0.1,514.0538700963405,55272.18503393848
0.102,469.1652161019612,29691.027668304105
0.103,379.7512343627075,23502.649254924443
0.104,306.53025528607026,6918.172793725661
0.105,303.0,16363.000000000005
0.106,248.05875726051823,13629.0294795817
0.107,476.0,47741.00000000001
0.108,388.4874520722505,10585.796836961135
0.109,485.29363166504567,29611.40907626513
0.11,728.0071837937813,45160.296253345325
0.111,307.0309680269431,4629.571890437356
0.112,246.8176245023781,17875.034184684326
0.113,498.9989979949859,105925.4140610269
0.115,391.5998721928991,8212.46860799758
0.116,499.0,19040.000000000007
0.118,489.4261946402133,63657.30969024688
0.12,294.8474093547715,6101.937790304144
0.121,229.3320000222946,4707.671644082675
0.122,246.82382380961525,6922.482791600134
0.123,195.04274374492846,2440.7035488310607
0.124,543.4048444482102,36349.72036626256
0.125,531.1779362887733,54409.19687883656
0.126,86.74099376880577,719.8736000160027
0.127,594.7787704714427,35634.195877656486
0.128,162.57300813446193,3094.0509698783903
0.129,293.4063638181059,10062.872722814025
0.13,498.00000000000006,38231.999999999985
0.131,483.1697811537811,32475.011450304053
0.132,508.83396113074053,31072.984085858254
0.133,201.9734631675929,2009.3931486484696
0.134,490.4263451324776,32003.531336401
0.135,434.0439635911789,24114.027669000792
