selected,selection rule,model,r2,equation,points used,weighted copies used,total points,total weighted copies,best model,best r2,best equation
,lowest_r2,linear,0.013979795187675781,y=0.161045 + 0.036658*x,24277,10487576,24277,10487576,bell_curve,-0.04555705951173494,y=0.186755*exp(-((x-1.34959)^2)/(2*1.26128^2))
,lowest_r2,quadratic,0.01579222894208221,y=0.115596 + 0.136892*x - 0.0505033*x^2,24277,10487576,24277,10487576,bell_curve,-0.04555705951173494,y=0.186755*exp(-((x-1.34959)^2)/(2*1.26128^2))
,lowest_r2,polynomial,0.015835690250485257,y=0.140953 + 0.0510966*x + 0.04048*x^2 - 0.0305009*x^3,24277,10487576,24277,10487576,bell_curve,-0.04555705951173494,y=0.186755*exp(-((x-1.34959)^2)/(2*1.26128^2))
,lowest_r2,log,0.015121163346386246,y=0.0353962*ln(x) + 0.199355,24277,10487576,24277,10487576,bell_curve,-0.04555705951173494,y=0.186755*exp(-((x-1.34959)^2)/(2*1.26128^2))
yes,lowest_r2,bell_curve,-0.04555705951173494,y=0.186755*exp(-((x-1.34959)^2)/(2*1.26128^2)),24277,10487576,24277,10487576,bell_curve,-0.04555705951173494,y=0.186755*exp(-((x-1.34959)^2)/(2*1.26128^2))
