evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,397.81081081081084,33778.27027027027
0.051,432.55,46351.85
0.052,375.8,47936.32
0.053,501.55,38881.35
0.054,512.5217391304348,43678.17391304348
0.055,423.0625,32444.1875
0.056,450.6,38134.7
0.057,430.0869565217391,44618.608695652176
0.058,408.04761904761904,34889.19047619047
0.059,394.6111111111111,35387.833333333336
0.06,400.61538461538464,46123.07692307692
0.061,485.5,36547.63636363636
0.062,428.6923076923077,36057.02564102564
0.063,485.06451612903226,45371.967741935485
0.064,574.9333333333333,40092.86666666667
0.065,448.3809523809524,41197.71428571428
0.066,472.3076923076923,43275.88461538462
0.067,559.8125,47039.4375
0.068,375.76190476190476,36437.57142857143
0.069,360.8095238095238,38846.09523809524
0.07,405.25,36047.75
0.071,447.7692307692308,39751.61538461538
0.072,493.0952380952381,48777.42857142857
0.073,486.3333333333333,52908.41025641026
0.074,488.09090909090907,53800.954545454544
0.075,433.2352941176471,50765.882352941175
0.076,401.85714285714283,26133.619047619046
0.077,585.75,55697.4375
0.078,570.45,47626.9
0.079,413.1666666666667,54215.041666666664
0.08,458.94117647058823,46405.294117647056
0.081,450.25,38346.6875
0.082,422.4,33270.8
0.083,435.7142857142857,61023.380952380954
0.084,453.875,34960.166666666664
0.085,524.6923076923077,44247.51282051282
0.086,461.46666666666664,54336.26666666667
0.087,437.35,48452.65
0.088,476.1578947368421,47367.63157894737
0.089,418.375,37100.666666666664
0.09,519.4864864864865,54522.86486486487
0.091,526.7894736842105,51746.73684210526
0.092,570.5238095238095,52617.09523809524
0.093,401.8125,38536.1875
0.094,377.95454545454544,59698.954545454544
0.095,511.0,41110.23529411765
0.096,491.55555555555554,52986.166666666664
0.097,434.58620689655174,33630.58620689655
0.098,499.3636363636364,45678.545454545456
0.099,393.4736842105263,33894.47368421053
0.1,467.25,45983.85
0.101,362.92857142857144,39485.142857142855
0.102,445.875,35248.6875
0.103,425.68,35604.88
0.104,387.7083333333333,37871.208333333336
0.105,435.0,31664.11111111111
0.106,473.94117647058823,46156.529411764706
0.107,460.3181818181818,43351.045454545456
0.108,444.6923076923077,35057.153846153844
0.109,474.72727272727275,38970.72727272727
0.11,543.7222222222222,49854.055555555555
0.111,511.5,32681.125
0.112,462.9166666666667,54732.166666666664
0.113,473.89473684210526,51304.63157894737
0.114,395.35714285714283,28584.285714285714
0.115,498.89473684210526,41616.36842105263
0.116,385.5833333333333,46202.75
0.117,406.7894736842105,43802.68421052631
0.118,486.14285714285717,45715.90476190476
0.119,383.1875,33410.375
0.12,445.3888888888889,31355.777777777777
0.121,374.6666666666667,39014.38888888889
0.122,275.22222222222223,33389.22222222222
0.123,414.93333333333334,39701.13333333333
0.124,557.5384615384615,77243.53846153847
0.125,532.2631578947369,37221.0
0.126,431.4,46844.8
0.127,451.57894736842104,46386.57894736842
0.128,396.6842105263158,42886.57894736842
0.129,361.9166666666667,32206.333333333332
0.13,452.27272727272725,45153.63636363636
0.131,426.3333333333333,43527.083333333336
0.132,419.2307692307692,34477.692307692305
0.133,291.3333333333333,14040.555555555555
0.134,412.29411764705884,31285.470588235294
0.135,498.5,42001.1875
0.136,538.5625,37711.8125
0.137,328.9,40074.5
0.138,492.45454545454544,58113.27272727273
0.139,365.42857142857144,33116.642857142855
0.14,368.70588235294116,34214.94117647059
0.141,501.4,45866.12
0.142,402.07142857142856,32744.5
0.143,467.69565217391306,54010.65217391304
0.144,337.9230769230769,38338.46153846154
0.145,315.4166666666667,30687.666666666668
0.146,525.0714285714286,48718.0
0.147,536.7894736842105,41139.15789473684
0.148,367.15384615384613,41846.153846153844
0.149,262.44444444444446,19871.0
0.15,444.7,47209.75
0.151,351.2352941176471,23875.29411764706
0.152,347.25,25418.125
0.153,341.0,32781.0
0.154,396.8235294117647,33418.0
0.155,397.6666666666667,32733.733333333334
0.156,424.0833333333333,40794.75
0.157,335.8125,22758.25
0.158,336.75,21237.1875
0.159,241.28571428571428,10938.0
0.16,438.2,31488.1
0.161,330.04545454545456,17742.772727272728
0.162,440.8,39832.2
0.163,446.1818181818182,49716.72727272727
0.164,399.6666666666667,30205.666666666668
0.165,449.4117647058824,55903.41176470588
0.166,395.46153846153845,34106.53846153846
0.167,527.6,38553.8
0.168,268.7142857142857,21127.285714285714
0.169,311.93333333333334,17242.8
0.17,475.0,30052.0
0.171,802.875,49374.875
0.172,1547.2857142857142,197178.2857142857
0.173,1760.7,152316.4
0.174,1138.4,92580.8
0.175,1004.6153846153846,114721.84615384616
0.176,946.75,63987.5
0.177,180.0,1730.0
0.178,1063.1,73996.4
0.179,1053.2857142857142,61415.0
0.18,245.625,11491.0
0.181,1118.0,106669.0
0.182,477.6,27968.8
0.183,703.4285714285714,51275.57142857143
0.184,1072.1,82518.0
0.185,734.125,64064.75
0.186,787.5,49105.625
0.187,1019.0909090909091,84763.81818181818
0.188,574.3333333333334,48440.5
0.189,1033.4285714285713,61984.42857142857
0.19,844.2222222222222,63042.333333333336
0.191,837.8571428571429,78265.42857142857
0.192,389.0,11944.714285714286
0.193,278.0,12857.0
0.194,361.14285714285717,18033.285714285714
0.195,1059.0,71689.72727272728
0.196,387.8,19459.2
0.197,1521.25,104740.0
0.198,861.7142857142857,61669.71428571428
0.199,1096.8,87264.0
0.2,261.125,5274.5
0.201,1416.8,100118.2
0.202,1345.2307692307693,113773.30769230769
0.203,890.75,69724.5
0.204,579.2,37880.8
0.205,1111.2727272727273,79584.18181818182
0.206,294.8888888888889,14515.111111111111
0.207,977.1333333333333,67603.13333333333
0.208,899.8,64932.8
0.209,954.4545454545455,59557.36363636364
0.21,555.0,39484.75
0.211,1301.7272727272727,84709.63636363637
0.212,882.4545454545455,69382.45454545454
0.213,336.25,9851.625
0.214,289.25,17446.875
0.215,797.0,46977.5
0.216,786.8333333333334,43273.833333333336
0.217,511.77777777777777,30289.11111111111
0.218,221.6,12000.6
0.219,646.2222222222222,41467.88888888889
0.22,766.8571428571429,69191.14285714286
0.221,359.8333333333333,11977.166666666666
0.222,1491.3333333333333,147235.16666666666
0.223,650.4444444444445,54160.77777777778
0.224,562.5714285714286,23015.428571428572
0.225,486.64285714285717,19176.35714285714
0.226,317.7,13893.7
0.227,307.25,18036.625
0.228,537.5,28777.5
0.229,899.0,62785.0
0.23,654.5555555555555,35386.666666666664
0.231,724.6,36173.6
0.232,499.0,17147.666666666668
0.233,345.25,13513.75
0.234,234.85714285714286,16994.714285714286
0.235,98.0,241.0
0.236,193.76923076923077,5543.2307692307695
0.237,343.61538461538464,13080.23076923077
0.238,1082.875,82520.125
0.239,1112.4545454545455,105404.0
0.24,418.1666666666667,35485.833333333336
0.241,338.875,28998.625
0.242,540.3,41546.8
0.243,809.8,51892.8
0.244,648.2857142857143,39771.42857142857
0.245,579.3,32917.5
0.246,674.0,27692.1
0.247,514.6,42022.5
0.248,514.5,31529.0
0.249,553.8333333333334,29528.916666666668
0.25,864.5714285714286,60403.857142857145
0.251,101.0,285.6666666666667
0.252,286.0,30319.777777777777
0.253,357.6666666666667,13714.25
0.254,511.0,31339.428571428572
0.255,567.6,31713.0
0.256,459.0,37870.375
0.257,173.33333333333334,1209.5
0.258,281.85714285714283,16326.0
0.259,760.125,41965.125
0.26,514.125,22745.875
0.261,1334.0,111804.2
0.262,350.6,5840.0
0.263,481.8888888888889,23952.777777777777
0.264,366.0833333333333,13782.916666666666
0.265,396.75,17648.0
0.266,377.0,10466.42857142857
0.267,213.71428571428572,6057.571428571428
0.268,287.4,7894.8
0.269,135.2,997.6
0.27,286.2,8476.4
0.271,117.0,324.6666666666667
0.272,451.125,19778.375
0.273,590.25,37332.666666666664
0.274,184.8,3087.2
0.275,215.55555555555554,11600.333333333334
0.276,279.1818181818182,8130.454545454545
0.277,152.5,1360.625
0.278,110.0,627.4
0.279,293.0,5206.5
0.28,308.0,12610.4
0.281,265.2857142857143,8075.571428571428
0.282,648.6363636363636,43297.545454545456
0.283,161.33333333333334,5702.833333333333
0.284,128.75,562.0
0.285,158.84615384615384,4682.076923076923
0.286,473.0,40317.0
0.287,229.0,6040.8
0.288,415.55555555555554,61193.88888888889
0.289,306.4,11361.2
0.29,340.25,18091.625
0.291,843.0,40251.333333333336
0.292,109.33333333333333,953.3333333333334
0.293,293.0,6221.333333333333
0.294,343.1,8697.7
0.295,211.25,6939.916666666667
0.296,412.0,16355.0
0.297,337.45454545454544,12902.727272727272
0.298,221.75,6572.25
0.299,354.8,11170.8
0.3,172.0,4139.666666666667
0.301,465.2857142857143,17774.85714285714
0.302,212.27272727272728,7932.818181818182
0.303,208.4,3289.4
0.304,343.7,20851.8
0.305,187.8,2258.4
0.306,299.1666666666667,27915.666666666668
0.307,216.57142857142858,7795.857142857143
0.308,188.125,6123.25
0.309,662.8888888888889,47894.0
0.31,208.14285714285714,3571.1428571428573
0.311,457.2,32569.4
0.312,152.125,3497.0
0.313,360.5833333333333,17333.333333333332
0.314,254.375,6057.625
0.315,627.5,43853.0
0.316,466.3333333333333,28645.0
0.317,942.2,88163.8
0.318,230.45454545454547,4068.7272727272725
0.319,145.4,3840.6
0.32,465.9230769230769,27569.76923076923
0.321,147.4,2041.8
0.322,251.6,8533.8
0.323,575.6,30559.4
0.325,274.1666666666667,10489.666666666666
0.326,399.75,22262.0
0.327,329.44444444444446,7526.0
0.328,303.1666666666667,36198.0
0.329,327.375,14678.0
0.33,509.5,47421.5
0.331,176.5,2341.5
0.332,282.5,8398.166666666666
0.333,522.0,18867.0
0.334,176.83333333333334,5798.5
0.335,238.44444444444446,6277.555555555556
0.336,401.7142857142857,16622.285714285714
0.337,261.4,4287.6
0.338,199.66666666666666,1572.3333333333333
0.339,125.0,592.0
0.34,495.125,30964.625
0.341,164.2,5383.3
0.342,337.0,17993.85
0.343,162.41666666666666,3323.1666666666665
0.344,119.5,760.8333333333334
0.345,323.25,6433.5
0.346,1080.75,55169.0
0.347,715.4,42703.0
0.348,361.0,23987.6
