evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.05,621.0,73909.0
0.05,498.0,73315.0
0.05,381.5,40762.5
0.051,724.0,14850.0
0.051,319.0,31334.0
0.051,420.0,51199.5
0.051,160.0,519.0
0.051,568.5,28240.5
0.052,498.0,31607.0
0.052,655.3333333333334,68830.0
0.052,338.0,30692.0
0.052,594.0,34867.0
0.052,164.0,23333.0
0.053,107.0,13634.0
0.053,222.0,26990.0
0.053,521.5,46740.5
0.053,260.0,5142.0
0.053,830.0,68669.0
0.054,335.6666666666667,37130.666666666664
0.054,308.0,12484.0
0.054,1499.0,137280.0
0.054,1083.0,53745.0
0.054,608.0,2702.0
0.055,470.0,108056.5
0.055,499.0,45500.0
0.055,270.0,4137.0
0.055,421.5,13242.5
0.056,576.0,49842.0
0.056,146.0,1010.0
0.056,309.0,20785.0
0.056,315.0,26194.0
0.057,475.0,71441.0
0.057,625.0,19387.0
0.058,350.5,11611.0
0.058,496.0,60995.0
0.058,395.0,13813.0
0.059,339.5,23044.0
0.059,473.0,18567.0
0.059,499.0,40159.0
0.059,73.0,4494.0
0.059,165.0,8527.0
0.059,900.0,60974.0
0.06,510.0,89766.33333333333
0.06,380.25,59814.25
0.06,161.0,5738.0
0.06,999.0,191929.0
0.06,499.0,125699.0
0.061,999.5,80490.5
0.061,293.0,11724.0
0.061,694.0,11182.0
0.062,401.5,19289.0
0.062,159.0,10318.0
0.062,329.0,19666.0
0.062,346.5,15297.5
0.062,554.0,63448.0
0.063,498.0,54777.0
0.063,379.0,58414.0
0.063,655.5,39439.0
0.063,239.5,8953.5
0.063,642.3333333333334,74569.66666666667
0.064,509.0,77185.5
0.064,1094.0,151621.0
0.064,499.0,37584.0
0.064,499.0,103574.0
0.064,362.0,13677.0
0.064,999.0,77520.0
0.064,427.0,41701.0
0.064,274.0,21619.0
0.065,304.5,17807.5
0.065,424.0,19014.666666666668
0.065,999.0,87619.0
0.065,500.0,123375.0
0.066,494.0,63510.0
0.066,1020.0,80576.0
0.066,272.0,2149.0
0.067,499.0,47768.0
0.067,499.0,159754.0
0.068,531.0,54413.0
0.068,499.0,40924.0
0.068,560.3333333333334,51414.0
0.068,741.0,71034.0
0.068,373.0,21733.0
0.068,499.0,104708.0
0.069,545.0,41287.0
0.069,499.0,66545.0
0.069,487.0,100013.5
0.069,499.0,46552.0
0.07,498.0,61844.0
0.07,1138.0,48678.0
0.071,141.0,2553.0
0.071,999.0,135954.0
0.071,737.0,61087.5
0.071,170.0,9420.0
0.071,558.5,44732.0
0.072,586.0,47306.0
0.072,499.0,120589.5
0.073,530.0,40521.0
0.073,413.0,49659.0
0.073,997.0,253763.0
0.074,461.0,34202.0
0.074,438.0,34631.0
0.074,337.5,43186.5
0.075,499.0,22841.0
0.075,710.0,54410.0
0.075,391.0,66899.0
0.075,499.0,62473.0
0.075,636.0,48873.5
0.075,450.0,65885.0
0.076,119.0,1204.0
0.076,642.0,25117.5
0.076,498.0,24228.0
0.076,168.0,12144.0
0.077,567.0,26723.5
0.077,493.0,73353.5
0.077,193.0,6548.0
0.077,401.0,165361.0
0.078,1046.0,108387.0
0.078,204.0,11119.0
0.078,773.6666666666666,141723.33333333334
0.078,605.0,141522.0
0.079,211.0,32518.0
0.079,405.0,27943.0
0.079,965.6666666666666,153762.0
0.079,291.0,32706.0
0.08,481.0,33864.0
0.08,483.5,31988.0
0.08,499.0,77662.0
0.081,500.0,81954.0
0.081,177.5,9397.0
0.081,354.5,41534.0
0.081,379.0,24790.0
0.081,999.0,88661.0
0.081,498.0,61072.0
0.081,499.0,101285.0
0.082,508.0,49611.0
0.082,998.0,83328.0
0.082,500.0,70746.0
0.082,615.0,29321.0
0.082,86.0,99.0
0.083,499.0,56376.0
0.083,645.0,40857.0
0.083,402.0,4008.0
0.083,999.0,101991.0
0.083,179.0,12144.0
0.084,344.5,80128.5
0.084,218.66666666666666,12694.0
0.084,500.0,76427.0
0.084,499.0,78915.0
0.084,456.0,35976.0
0.084,358.0,92751.0
0.084,498.0,32769.0
0.085,500.0,67316.0
0.085,591.5,33744.5
0.085,755.0,57669.0
0.085,499.0,30170.0
0.086,611.0,55363.0
