enviorment change rate,master run,apex x,apex y,sigma left,sigma right,r2,equation
0.5,1093,0.171,3618.0,0.06029231994599785,0.06943691037417755,-3.8268305241557883,y=3618*exp(-((x-0.171)^2)/(2*0.0602923^2)) for x<=0.171; y=3618*exp(-((x-0.171)^2)/(2*0.0694369^2)) for x>0.171
0.51,1094,0.206,4001.0,0.059718993323222135,0.05977171309149872,-10.291045136185993,y=4001*exp(-((x-0.206)^2)/(2*0.059719^2)) for x<=0.206; y=4001*exp(-((x-0.206)^2)/(2*0.0597717^2)) for x>0.206
0.52,1095,0.239,3295.0,0.0746950021360298,0.04780070209638725,-5.821367658106097,y=3295*exp(-((x-0.239)^2)/(2*0.074695^2)) for x<=0.239; y=3295*exp(-((x-0.239)^2)/(2*0.0478007^2)) for x>0.239
